Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,1.0,0.0,0.2152779352874461,global
1.0,0.0,0.0,0.0,0.0,0.15680802103365457,global
0.0,0.0,1.0,0.0,0.0,0.04241753197674602,local
0.0,0.0,0.0,1.0,0.0,0.008911064625047383,local
1.0,0.0,0.0,0.0,0.0,0.004678756842614832,local
