Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,0.0,1.0,0.04972296030622167,global
0.0,1.0,0.0,0.0,0.0,0.011851369652104692,global
0.0,0.0,1.0,0.0,0.0,0.0,global
1.0,0.0,0.0,-1.0,0.0,0.10929094174622897,local
0.0,0.0,0.0,0.0,1.0,0.005017033864193007,local
0.0,1.0,0.0,0.0,0.0,0.0002931205732241008,local
0.0,0.0,1.0,0.0,0.0,9.488196004880902e-32,local
