Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,1.0,0.0,0.0,0.1894113200515818,global
0.0,0.0,0.0,1.0,0.0,0.09002434530750521,global
1.0,0.0,0.0,0.0,0.0,0.018858304490043543,global
0.0,1.0,0.0,0.0,0.0,0.01224330256466901,global
0.0,0.0,0.0,1.0,0.0,0.05518070472691008,local
1.0,0.0,0.0,0.0,0.0,0.0024663458682066906,local
0.0,1.0,0.0,0.0,0.0,0.0010340281295088368,local
