Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,1.0,0.0,0.20731491793453505,global
1.0,0.0,0.0,0.0,0.0,0.14542552834142836,global
0.0,0.0,1.0,0.0,0.0,0.04030964585363786,local
0.0,0.0,0.0,1.0,0.0,0.009443647937131167,local
1.0,0.0,0.0,0.0,0.0,0.004529880978775732,local
