Common Name,Species,Class,Thoracic,B6,node,Mammalia,Reptilia,Aves,Amphibia
Norway Rat,Rattus norvegicus,Mammalia,12.5,2692.0,0,1,0,0,0
House Mouse,Mus musculus,Mammalia,13.0,2658.0,0,1,0,0,0
Guinea Pig,Cavia porcellus,Mammalia,13.5,2659.0,0,1,0,0,0
Lemur,Lemur catta,Mammalia,12.0,6207.0,0,1,0,0,0
Common Marmoset,Callithrix jacchus,Mammalia,13.0,4927.0,0,1,0,0,0
Gorilla,Gorilla gorilla,Mammalia,12.0,8700.0,0,1,0,0,0
Human,Homo sapiens,Mammalia,12.0,15266.0,0,1,0,0,0
Chimpanzee,Pan troglodytes,Mammalia,13.0,2233.0,0,1,0,0,0
Rhesus Monkey,Macaca mulatta,Mammalia,12.0,2223.0,0,1,0,0,0
Pig-Tailed Macaque,Macaca nemestrina,Mammalia,12.0,14978.0,0,1,0,0,0
African Bush Elephant,Loxodonta africana,Mammalia,20.5,2258.0,0,1,0,0,0
Linne'S Two-Toed Sloth,Choloepus didactylus,Mammalia,23.0,2820.0,0,1,0,0,0
Short-Beaked Echidna,Tachyglossus aculeatus,Mammalia,16.0,2481.0,0,1,0,0,0
Platypus,Ornithorhynchus anatinus,Mammalia,17.0,15695.0,0,1,0,0,0
Okarito Kiwi,Apteryx rowi,Aves,8.0,2360.0,0,0,0,1,0
Emu,Dromaius novaehollandiae,Aves,8.333333333333334,2328.0,0,0,0,1,0
Chicken,Gallus gallus,Aves,6.0,1939.0,0,0,0,1,0
Common Pheasant,Phasianus colchicus,Aves,5.5,16434.0,0,0,0,1,0
Black Swan,Cygnus atratus,Aves,7.5,9903.0,0,0,0,1,0
Mute Swan,Cygnus olor,Aves,6.5,9042.0,0,0,0,1,0
Swan Goose,Anser cygnoides,Aves,6.0,1731.0,0,0,0,1,0
Mallard,Anas platyrhynchos,Aves,6.0,152.0,0,0,0,1,0
Common Cuckoo,Cuculus canorus,Aves,5.0,15072.0,0,0,0,1,0
White Or Black-Backed Wagtail,Motacilla alba alba,Aves,5.0,20040.0,0,0,0,1,0
Zebra Finch,Taeniopygia guttata,Aves,7.0,12984.0,0,0,0,1,0
Barn Swallow,Hirundo rustica,Aves,6.0,10714.0,0,0,0,1,0
Kakapo,Strigops habroptila,Aves,7.0,2091.0,0,0,0,1,0
Budgerigar,Melopsittacus undulatus,Aves,5.0,19406.0,0,0,0,1,0
Emperor Penguin,Aptenodytes forsteri,Aves,8.5,16593.0,0,0,0,1,0
American Alligator,Alligator mississippiensis,Reptilia,20.0,17518.0,0,0,1,0,0
Australian Saltwater Crocodile,Crocodylus porosus,Reptilia,18.0,17209.0,0,0,1,0,0
Chinese Soft-Shelled Turtle,Pelodiscus sinensis,Reptilia,10.0,9510.0,0,0,1,0,0
Green Sea Turtle,Chelonia mydas,Reptilia,9.5,6903.0,0,0,1,0,0
Viviparous (Common) Lizard,Zootoca vivipara,Reptilia,20.0,9805.0,0,0,1,0,0
Sand Lizard,Lacerta agilis,Reptilia,20.0,19807.0,0,0,1,0,0
Common Wall Lizard,Podarcis muralis,Reptilia,20.0,8691.0,0,0,1,0,0
Central Bearded Dragon,Pogona vitticeps,Reptilia,16.0,3824.0,0,0,1,0,0
Komodo Dragon,Varanus komodoensis,Reptilia,25.0,19007.0,0,0,1,0,0
Axolotl,Ambystoma mexicanum,Amphibia,15.5,13272.0,0,0,0,0,1
Iberian Ribbed Newt,Pleurodeles waltl,Amphibia,12.0,15630.0,0,0,0,0,1
African Clawed Frog,Xenopus laevis,Amphibia,7.0,11353.0,0,0,0,0,1
European Fire-Bellied Toad,Bombina bombina,Amphibia,7.0,11007.0,0,0,0,0,1
Painted Frog,Discoglossus pictus,Amphibia,7.0,13390.0,0,0,0,0,1
Golden Pheasant,Chrysolophus pictus,Aves,7.0,2961.0,0,0,0,1,0
Bar-Headed Goose,Anser indicus,Aves,9.0,6163.0,0,0,0,1,0
Eastern Spot-Billed Duck,Anas zonorhyncha,Aves,6.0,12789.0,0,0,0,1,0
Brown Falcon,Falco berigora,Aves,7.0,16035.0,0,0,0,1,0
Merlin,Falco columbarius,Aves,7.0,12595.0,0,0,0,1,0
California Condor,Gymnogyps californianus,Aves,5.0,8179.0,0,0,0,1,0
Steller'S Sea Eagle,Haliaeetus pelagicus,Aves,6.0,4992.0,0,0,0,1,0
Oriental Scops Owl,Otus sunia,Aves,5.0,12160.0,0,0,0,1,0
European Golden-Plover,Pluvialis apricaria,Aves,6.0,8246.0,0,0,0,1,0
Eurasian Woodcock,Scolopax rusticola,Aves,6.0,11764.0,0,0,0,1,0
Common Snipe,Gallinago gallinago,Aves,7.0,12007.0,0,0,0,1,0
Atlantic Puffin,Fratercula arctica,Aves,7.0,8262.0,0,0,0,1,0
Common Murre,Uria aalge,Aves,6.666666666666667,12399.0,0,0,0,1,0
Common Tern,Sterna hirundo,Aves,7.0,12324.0,0,0,0,1,0
Razorbill,Alca torda,Aves,8.0,12423.0,0,0,0,1,0
Eurasian Coot,Fulica atra,Aves,8.0,8656.0,0,0,0,1,0
Royal Penguin,Eudyptes schlegeli,Aves,7.0,16065.0,0,0,0,1,0
White Stork,Ciconia ciconia,Aves,5.5,11524.0,0,0,0,1,0
West African Mud Turtle,Pelusios castaneus,Reptilia,7.0,15639.0,0,0,1,0,0
Snapping Turtle,Chelydra serpentina,Reptilia,9.0,7856.0,0,0,1,0,0
Regal Horned Lizard,Sphenodon punctatus,Reptilia,21.0,14750.0,0,0,1,0,0
Argentine Black And White Tegu,Salvator merianae,Reptilia,22.0,9506.0,0,0,1,0,0
Desert Horned Lizard,Phrynosoma platyrhinos,Reptilia,19.0,10048.0,0,0,1,0,0
Chinese Crocodile Lizard,Shinisaurus crocodilurus,Reptilia,22.67,14005.0,0,0,1,0,0
Common Leopard Gecko,Eublepharis macularius,Reptilia,23.0,11832.0,0,0,1,0,0
Lion+Leopard,Panthera leo+Panthera pardus,Mammalia+Mammalia,12.999999999999998,5485.5,49,2,0,0,0
Tiger+Lion+Leopard,Panthera tigris+Panthera leo+Panthera pardus,Mammalia+Mammalia+Mammalia,13.0,3972.9432631603654,57,3,0,0,0
Cat+Tiger+Lion+Leopard,Felis catus+Panthera tigris+Panthera leo+Panthera pardus,Mammalia+Mammalia+Mammalia+Mammalia,13.0,5605.084692398633,60,4,0,0,0
Suricate+Cat+Tiger+Lion+Leopard,Suricata suricatta+Felis catus+Panthera tigris+Panthera leo+Panthera pardus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,13.892161122758525,4270.819953680536,56,5,0,0,0
Ermine+American Black Bear,Mustela erminea+Ursus americanus,Mammalia+Mammalia,14.0,12395.5,48,2,0,0,0
Fox+Ermine+American Black Bear,Vulpes vulpes+Mustela erminea+Ursus americanus,Mammalia+Mammalia+Mammalia,13.642999714856002,13287.108212147134,63,3,0,0,0
Suricate+Cat+Tiger+Lion+Leopard+Fox+Ermine+American Black Bear,Suricata suricatta+Felis catus+Panthera tigris+Panthera leo+Panthera pardus+Vulpes vulpes+Mustela erminea+Ursus americanus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,13.75024134453235,9406.405118480336,47,8,0,0,0
Suricate+Cat+Tiger+Lion+Leopard+Fox+Ermine+American Black Bear+Horse,Suricata suricatta+Felis catus+Panthera tigris+Panthera leo+Panthera pardus+Vulpes vulpes+Mustela erminea+Ursus americanus+Equus caballus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,15.395932905627205,11029.161338492671,68,9,0,0,0
Alpaca+Two-Humped Camel,Vicugna pacos+Camelus ferus,Mammalia+Mammalia,12.0,8948.5,73,2,0,0,0
Orca+Bottle-Nose Dolphin,Orcinus orca+Tursiops truncatus,Mammalia+Mammalia,12.0,9570.499999999998,72,2,0,0,0
Narwhal+Orca+Bottle-Nose Dolphin,Monodon monoceros+Orcinus orca+Tursiops truncatus,Mammalia+Mammalia+Mammalia,12.0,6667.038438292607,84,3,0,0,0
Narwhal+Orca+Bottle-Nose Dolphin+North Pacific Minke Whale,Monodon monoceros+Orcinus orca+Tursiops truncatus+Balaenoptera acutorostrata scammoni,Mammalia+Mammalia+Mammalia+Mammalia,11.380898550881753,9973.024311782281,87,4,0,0,0
Goat+Sheep,Capra hircus+Ovis aries,Mammalia+Mammalia,12.999999999999998,3980.0,83,2,0,0,0
Cattle+Goat+Sheep,Bos taurus+Capra hircus+Ovis aries,Mammalia+Mammalia+Mammalia,12.999999999999998,4200.314109448455,82,3,0,0,0
Narwhal+Orca+Bottle-Nose Dolphin+North Pacific Minke Whale+Cattle+Goat+Sheep,Monodon monoceros+Orcinus orca+Tursiops truncatus+Balaenoptera acutorostrata scammoni+Bos taurus+Capra hircus+Ovis aries,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,12.109629454486011,7374.822497879138,80,7,0,0,0
Narwhal+Orca+Bottle-Nose Dolphin+North Pacific Minke Whale+Cattle+Goat+Sheep+Wild Boar,Monodon monoceros+Orcinus orca+Tursiops truncatus+Balaenoptera acutorostrata scammoni+Bos taurus+Capra hircus+Ovis aries+Sus scrofa,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,12.720949646443627,9533.830830022169,79,8,0,0,0
Alpaca+Two-Humped Camel+Narwhal+Orca+Bottle-Nose Dolphin+North Pacific Minke Whale+Cattle+Goat+Sheep+Wild Boar,Vicugna pacos+Camelus ferus+Monodon monoceros+Orcinus orca+Tursiops truncatus+Balaenoptera acutorostrata scammoni+Bos taurus+Capra hircus+Ovis aries+Sus scrofa,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,12.526167890742693,9375.689734732072,94,10,0,0,0
Suricate+Cat+Tiger+Lion+Leopard+Fox+Ermine+American Black Bear+Horse+Alpaca+Two-Humped Camel+Narwhal+Orca+Bottle-Nose Dolphin+North Pacific Minke Whale+Cattle+Goat+Sheep+Wild Boar,Suricata suricatta+Felis catus+Panthera tigris+Panthera leo+Panthera pardus+Vulpes vulpes+Mustela erminea+Ursus americanus+Equus caballus+Vicugna pacos+Camelus ferus+Monodon monoceros+Orcinus orca+Tursiops truncatus+Balaenoptera acutorostrata scammoni+Bos taurus+Capra hircus+Ovis aries+Sus scrofa,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,14.001168628620196,10225.540444792572,92,19,0,0,0
Suricate+Cat+Tiger+Lion+Leopard+Fox+Ermine+American Black Bear+Horse+Alpaca+Two-Humped Camel+Narwhal+Orca+Bottle-Nose Dolphin+North Pacific Minke Whale+Cattle+Goat+Sheep+Wild Boar+Flying Fox,Suricata suricatta+Felis catus+Panthera tigris+Panthera leo+Panthera pardus+Vulpes vulpes+Mustela erminea+Ursus americanus+Equus caballus+Vicugna pacos+Camelus ferus+Monodon monoceros+Orcinus orca+Tursiops truncatus+Balaenoptera acutorostrata scammoni+Bos taurus+Capra hircus+Ovis aries+Sus scrofa+Pteropus vampyrus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,14.000957281287048,9834.443437640723,78,20,0,0,0
Western European Hedgehog+Suricate+Cat+Tiger+Lion+Leopard+Fox+Ermine+American Black Bear+Horse+Alpaca+Two-Humped Camel+Narwhal+Orca+Bottle-Nose Dolphin+North Pacific Minke Whale+Cattle+Goat+Sheep+Wild Boar+Flying Fox,Erinaceus europaeus+Suricata suricatta+Felis catus+Panthera tigris+Panthera leo+Panthera pardus+Vulpes vulpes+Mustela erminea+Ursus americanus+Equus caballus+Vicugna pacos+Camelus ferus+Monodon monoceros+Orcinus orca+Tursiops truncatus+Balaenoptera acutorostrata scammoni+Bos taurus+Capra hircus+Ovis aries+Sus scrofa+Pteropus vampyrus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,14.188347866505966,8552.693477549383,98,21,0,0,0
Norway Rat+House Mouse,Rattus norvegicus+Mus musculus,Mammalia+Mammalia,12.759039222889225,2674.3853328435325,97,2,0,0,0
Norway Rat+House Mouse+Guinea Pig,Rattus norvegicus+Mus musculus+Cavia porcellus,Mammalia+Mammalia+Mammalia,13.112807135726522,2667.039684792381,77,3,0,0,0
Rabbit+Norway Rat+House Mouse+Guinea Pig,Oryctolagus cuniculus+Rattus norvegicus+Mus musculus+Cavia porcellus,Mammalia+Mammalia+Mammalia+Mammalia,12.723828124959704,2475.124206713752,71,4,0,0,0
Human+Chimpanzee,Homo sapiens+Pan troglodytes,Mammalia+Mammalia,12.482709520914762,8974.846813917933,67,2,0,0,0
Gorilla+Human+Chimpanzee,Gorilla gorilla+Homo sapiens+Pan troglodytes,Mammalia+Mammalia+Mammalia,12.309986159506526,8876.500989948507,66,3,0,0,0
Rhesus Monkey+Pig-Tailed Macaque,Macaca mulatta+Macaca nemestrina,Mammalia+Mammalia,11.999999999999998,7497.763877587214,46,2,0,0,0
Gorilla+Human+Chimpanzee+Rhesus Monkey+Pig-Tailed Macaque,Gorilla gorilla+Homo sapiens+Pan troglodytes+Macaca mulatta+Macaca nemestrina,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,12.164031215758843,8227.331691558282,32,5,0,0,0
Common Marmoset+Gorilla+Human+Chimpanzee+Rhesus Monkey+Pig-Tailed Macaque,Callithrix jacchus+Gorilla gorilla+Homo sapiens+Pan troglodytes+Macaca mulatta+Macaca nemestrina,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,12.482554475241866,6969.829703939799,106,6,0,0,0
Lemur+Common Marmoset+Gorilla+Human+Chimpanzee+Rhesus Monkey+Pig-Tailed Macaque,Lemur catta+Callithrix jacchus+Gorilla gorilla+Homo sapiens+Pan troglodytes+Macaca mulatta+Macaca nemestrina,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,12.294246240459252,6672.149084737899,104,7,0,0,0
Rabbit+Norway Rat+House Mouse+Guinea Pig+Lemur+Common Marmoset+Gorilla+Human+Chimpanzee+Rhesus Monkey+Pig-Tailed Macaque,Oryctolagus cuniculus+Rattus norvegicus+Mus musculus+Cavia porcellus+Lemur catta+Callithrix jacchus+Gorilla gorilla+Homo sapiens+Pan troglodytes+Macaca mulatta+Macaca nemestrina,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,12.52662891588148,4401.765008595886,103,11,0,0,0
Western European Hedgehog+Suricate+Cat+Tiger+Lion+Leopard+Fox+Ermine+American Black Bear+Horse+Alpaca+Two-Humped Camel+Narwhal+Orca+Bottle-Nose Dolphin+North Pacific Minke Whale+Cattle+Goat+Sheep+Wild Boar+Flying Fox+Rabbit+Norway Rat+House Mouse+Guinea Pig+Lemur+Common Marmoset+Gorilla+Human+Chimpanzee+Rhesus Monkey+Pig-Tailed Macaque,Erinaceus europaeus+Suricata suricatta+Felis catus+Panthera tigris+Panthera leo+Panthera pardus+Vulpes vulpes+Mustela erminea+Ursus americanus+Equus caballus+Vicugna pacos+Camelus ferus+Monodon monoceros+Orcinus orca+Tursiops truncatus+Balaenoptera acutorostrata scammoni+Bos taurus+Capra hircus+Ovis aries+Sus scrofa+Pteropus vampyrus+Oryctolagus cuniculus+Rattus norvegicus+Mus musculus+Cavia porcellus+Lemur catta+Callithrix jacchus+Gorilla gorilla+Homo sapiens+Pan troglodytes+Macaca mulatta+Macaca nemestrina,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,13.395544893418364,6572.293344287638,31,32,0,0,0
African Bush Elephant+Linne'S Two-Toed Sloth,Loxodonta africana+Choloepus didactylus,Mammalia+Mammalia,21.75,2539.0,30,2,0,0,0
Western European Hedgehog+Suricate+Cat+Tiger+Lion+Leopard+Fox+Ermine+American Black Bear+Horse+Alpaca+Two-Humped Camel+Narwhal+Orca+Bottle-Nose Dolphin+North Pacific Minke Whale+Cattle+Goat+Sheep+Wild Boar+Flying Fox+Rabbit+Norway Rat+House Mouse+Guinea Pig+Lemur+Common Marmoset+Gorilla+Human+Chimpanzee+Rhesus Monkey+Pig-Tailed Macaque+African Bush Elephant+Linne'S Two-Toed Sloth,Erinaceus europaeus+Suricata suricatta+Felis catus+Panthera tigris+Panthera leo+Panthera pardus+Vulpes vulpes+Mustela erminea+Ursus americanus+Equus caballus+Vicugna pacos+Camelus ferus+Monodon monoceros+Orcinus orca+Tursiops truncatus+Balaenoptera acutorostrata scammoni+Bos taurus+Capra hircus+Ovis aries+Sus scrofa+Pteropus vampyrus+Oryctolagus cuniculus+Rattus norvegicus+Mus musculus+Cavia porcellus+Lemur catta+Callithrix jacchus+Gorilla gorilla+Homo sapiens+Pan troglodytes+Macaca mulatta+Macaca nemestrina+Loxodonta africana+Choloepus didactylus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,15.553234183994872,5530.622314435906,111,34,0,0,0
Short-Beaked Echidna+Platypus,Tachyglossus aculeatus+Ornithorhynchus anatinus,Mammalia+Mammalia,16.5,9088.0,29,2,0,0,0
Western European Hedgehog+Suricate+Cat+Tiger+Lion+Leopard+Fox+Ermine+American Black Bear+Horse+Alpaca+Two-Humped Camel+Narwhal+Orca+Bottle-Nose Dolphin+North Pacific Minke Whale+Cattle+Goat+Sheep+Wild Boar+Flying Fox+Rabbit+Norway Rat+House Mouse+Guinea Pig+Lemur+Common Marmoset+Gorilla+Human+Chimpanzee+Rhesus Monkey+Pig-Tailed Macaque+African Bush Elephant+Linne'S Two-Toed Sloth+Short-Beaked Echidna+Platypus,Erinaceus europaeus+Suricata suricatta+Felis catus+Panthera tigris+Panthera leo+Panthera pardus+Vulpes vulpes+Mustela erminea+Ursus americanus+Equus caballus+Vicugna pacos+Camelus ferus+Monodon monoceros+Orcinus orca+Tursiops truncatus+Balaenoptera acutorostrata scammoni+Bos taurus+Capra hircus+Ovis aries+Sus scrofa+Pteropus vampyrus+Oryctolagus cuniculus+Rattus norvegicus+Mus musculus+Cavia porcellus+Lemur catta+Callithrix jacchus+Gorilla gorilla+Homo sapiens+Pan troglodytes+Macaca mulatta+Macaca nemestrina+Loxodonta africana+Choloepus didactylus+Tachyglossus aculeatus+Ornithorhynchus anatinus,Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia,15.908202635812945,6864.380703500939,28,36,0,0,0
Golden Pheasant+Common Pheasant,Chrysolophus pictus+Phasianus colchicus,Aves+Aves,6.25,9697.5,220,0,0,2,0
Chicken+Golden Pheasant+Common Pheasant,Gallus gallus+Chrysolophus pictus+Phasianus colchicus,Aves+Aves+Aves,6.137981512619405,6221.118262630626,218,0,0,3,0
Black Swan+Mute Swan,Cygnus atratus+Cygnus olor,Aves+Aves,7.0,9472.5,212,0,0,2,0
Bar-Headed Goose+Swan Goose,Anser indicus+Anser cygnoides,Aves+Aves,7.499999999999999,3946.9999999999995,213,0,0,2,0
Black Swan+Mute Swan+Bar-Headed Goose+Swan Goose,Cygnus atratus+Cygnus olor+Anser indicus+Anser cygnoides,Aves+Aves+Aves+Aves,7.263402615513365,6561.637695961809,211,0,0,4,0
Eastern Spot-Billed Duck+Mallard,Anas zonorhyncha+Anas platyrhynchos,Aves+Aves,6.0,6470.500000000001,206,0,0,2,0
Black Swan+Mute Swan+Bar-Headed Goose+Swan Goose+Eastern Spot-Billed Duck+Mallard,Cygnus atratus+Cygnus olor+Anser indicus+Anser cygnoides+Anas zonorhyncha+Anas platyrhynchos,Aves+Aves+Aves+Aves+Aves+Aves,6.688956325768914,6520.199036061738,205,0,0,6,0
Chicken+Golden Pheasant+Common Pheasant+Black Swan+Mute Swan+Bar-Headed Goose+Swan Goose+Eastern Spot-Billed Duck+Mallard,Gallus gallus+Chrysolophus pictus+Phasianus colchicus+Cygnus atratus+Cygnus olor+Anser indicus+Anser cygnoides+Anas zonorhyncha+Anas platyrhynchos,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,6.417456062192783,6372.822954834109,204,0,0,9,0
Brown Falcon+Merlin,Falco berigora+Falco columbarius,Aves+Aves,7.0,14315.0,188,0,0,2,0
White Or Black-Backed Wagtail+Zebra Finch,Motacilla alba alba+Taeniopygia guttata,Aves+Aves,6.0,16512.0,151,0,0,2,0
White Or Black-Backed Wagtail+Zebra Finch+Barn Swallow,Motacilla alba alba+Taeniopygia guttata+Hirundo rustica,Aves+Aves+Aves,6.0,14514.891200705131,150,0,0,3,0
Kakapo+Budgerigar,Strigops habroptila+Melopsittacus undulatus,Aves+Aves,6.0,10748.5,166,0,0,2,0
White Or Black-Backed Wagtail+Zebra Finch+Barn Swallow+Kakapo+Budgerigar,Motacilla alba alba+Taeniopygia guttata+Hirundo rustica+Strigops habroptila+Melopsittacus undulatus,Aves+Aves+Aves+Aves+Aves,6.0,12542.231660173902,20,0,0,5,0
Brown Falcon+Merlin+White Or Black-Backed Wagtail+Zebra Finch+Barn Swallow+Kakapo+Budgerigar,Falco berigora+Falco columbarius+Motacilla alba alba+Taeniopygia guttata+Hirundo rustica+Strigops habroptila+Melopsittacus undulatus,Aves+Aves+Aves+Aves+Aves+Aves+Aves,6.274519259677018,13028.890712401822,191,0,0,7,0
California Condor+Steller'S Sea Eagle,Gymnogyps californianus+Haliaeetus pelagicus,Aves+Aves,5.500000000000001,6585.499999999999,167,0,0,2,0
California Condor+Steller'S Sea Eagle+Oriental Scops Owl,Gymnogyps californianus+Haliaeetus pelagicus+Otus sunia,Aves+Aves+Aves,5.318656713513676,8607.296301036025,182,0,0,3,0
Brown Falcon+Merlin+White Or Black-Backed Wagtail+Zebra Finch+Barn Swallow+Kakapo+Budgerigar+California Condor+Steller'S Sea Eagle+Oriental Scops Owl,Falco berigora+Falco columbarius+Motacilla alba alba+Taeniopygia guttata+Hirundo rustica+Strigops habroptila+Melopsittacus undulatus+Gymnogyps californianus+Haliaeetus pelagicus+Otus sunia,Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves,5.838555509453028,11012.225356817247,187,0,0,10,0
Common Tern+Razorbill,Sterna hirundo+Alca torda,Aves+Aves,7.5,12373.5,21,0,0,2,0
Common Murre+Common Tern+Razorbill,Uria aalge+Sterna hirundo+Alca torda,Aves+Aves+Aves,7.20586715285072,12382.500465122768,157,0,0,3,0
Atlantic Puffin+Common Murre+Common Tern+Razorbill,Fratercula arctica+Uria aalge+Sterna hirundo+Alca torda,Aves+Aves+Aves+Aves,7.142958885451513,11123.37028583447,156,0,0,4,0
Eurasian Woodcock+Common Snipe,Scolopax rusticola+Gallinago gallinago,Aves+Aves,6.5,11885.5,154,0,0,2,0
Atlantic Puffin+Common Murre+Common Tern+Razorbill+Eurasian Woodcock+Common Snipe,Fratercula arctica+Uria aalge+Sterna hirundo+Alca torda+Scolopax rusticola+Gallinago gallinago,Aves+Aves+Aves+Aves+Aves+Aves,6.890490742501558,11422.632770537874,161,0,0,6,0
European Golden-Plover+Atlantic Puffin+Common Murre+Common Tern+Razorbill+Eurasian Woodcock+Common Snipe,Pluvialis apricaria+Fratercula arctica+Uria aalge+Sterna hirundo+Alca torda+Scolopax rusticola+Gallinago gallinago,Aves+Aves+Aves+Aves+Aves+Aves+Aves,6.68351783557823,10684.301772397284,153,0,0,7,0
Royal Penguin+Emperor Penguin,Eudyptes schlegeli+Aptenodytes forsteri,Aves+Aves,7.75,16329.0,146,0,0,2,0
Royal Penguin+Emperor Penguin+White Stork,Eudyptes schlegeli+Aptenodytes forsteri+Ciconia ciconia,Aves+Aves+Aves,6.716570863851361,14122.054667024795,144,0,0,3,0
Eurasian Coot+Royal Penguin+Emperor Penguin+White Stork,Fulica atra+Eudyptes schlegeli+Aptenodytes forsteri+Ciconia ciconia,Aves+Aves+Aves+Aves,7.130309116132568,12359.966024098387,143,0,0,4,0
