Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,1.0,0.0,0.20860293425601298,global
1.0,0.0,0.0,0.0,0.0,0.14642535819100144,global
0.0,0.0,1.0,0.0,0.0,0.040441914488731585,local
0.0,0.0,0.0,1.0,0.0,0.009486214992791576,local
1.0,0.0,0.0,0.0,0.0,0.004561359231178999,local
