Common Name,Species,Class,Lumbar,A1,A2,A3,A4,A5,A6,A7,A9,A10,A11,B1,B2,B3,B4,B5,B6,B7,B8,B9,C4,C5,C6,C8,C9,C10,C11,C12,D1,D3,D4,D8,D9,D10,D11,D12
(European Golden-Plover)-(Atlantic Puffin),(Pluvialis apricaria)-(Fratercula arctica),(Aves)-(Aves),0.0,55.99931001829238,-4.210474437465592,-4.968359836209399,4.126264948716281,-12.294585357399528,2.189446707482108,2.105237218732796,1.2631423312396777,-5.978873701201141,-15.157707974876132,188.29241684346127,13.389308711140583,128.33526085395124,-0.8420948874931184,-8.084110919933938,-1.3473518199889896,0.08420948874931185,-9.347253251173615,78.48324351435863,49.7678078508433,-74.27276907689304,-92.79885660174165,-22.231305029818326,-47.99940858710775,-61.05187934325109,-28.968064129763274,-4.6315218812121515,125.64055721397327,0.4210474437465592,-5.305197791206647,-55.32563410829788,-9.263043762424303,-3.6210080162204092,-7.915691942435314,5.894664212451829
(Eurasian Coot)-(Royal Penguin),(Fulica atra)-(Eudyptes schlegeli),(Aves)-(Aves),0.0,-287.14986953557684,-920.3174463671905,2677.7253960609214,254.16358113531913,122.89506934762686,214.7491955083445,-177.53389577472043,1404.0317626776366,59.54447957379856,264.1440478820638,107.50146809417325,-167.6380092546431,11.925811960093178,-67.15669997385804,243.9293737085725,-626.6548993782294,9.47298538674068,29.264758426895316,-217.03286162836235,-315.8225663758009,-955.1644997541295,3437.678732666859,-988.2353683810545,-385.3475126963441,237.58585670852295,-1567.5253408255805,459.5243714835903,-36.53865792028548,-362.0033701361617,-4.567332240035685,108.09352968084454,-71.80861244056105,58.444936627123305,3.04488816002379,-176.68809350804716
(European Golden-Plover+Atlantic Puffin)-(Eurasian Coot+Royal Penguin),(Pluvialis apricaria+Fratercula arctica)-(Fulica atra+Eudyptes schlegeli),(Aves+Aves)-(Aves+Aves),0.0,-168.4503535802955,-659.0649207334171,1821.2675158190445,102.04876192001298,25.803425531144836,326.8239743910919,218.5427823766488,404.87496809703777,757.3858739988176,172.46939728604892,-0.5242230920550731,-119.23162993736676,-36.404381392698696,-96.69003697900773,152.4906727777363,-478.38269500517504,-5.30047793077693,-11.940637096805172,-87.37051534247857,2422.4349083855136,76.82780649115132,-2367.391483719753,437.5515408351242,-377.5571202999567,121.15378127490148,-1131.6811617259887,31.919361605118215,-401.43839449356705,237.70604874176544,74.03195000019207,-10.076732769499,133.09441837170644,-17.24111502758189,25.97816656183,-5.882948033059897
(Merlin+Kakapo+California Condor+Steller'S Sea Eagle)-(European Golden-Plover+Atlantic Puffin+Eurasian Coot+Royal Penguin),(Falco columbarius+Strigops habroptila+Gymnogyps californianus+Haliaeetus pelagicus)-(Pluvialis apricaria+Fratercula arctica+Fulica atra+Eudyptes schlegeli),(Aves+Aves+Aves+Aves)-(Aves+Aves+Aves+Aves),0.0,-214.06906882448752,194.83875390658338,724.2523433748073,-1155.4384296144403,-431.5127662160121,8.673349276960868,-1381.1205653710774,-861.1374125820023,252.10357606422016,-109.38744884050124,57.57459186876577,275.768114196209,-394.1318257286986,800.2283934265042,-1008.3819933795637,-491.82119358486506,124.6004387853699,-288.38349236078983,-1019.365357767688,474.4301940135843,-1266.3116625580983,-2004.601527384729,-158.0588191637188,-3045.8307971437735,-257.27061589777514,-988.4563501997413,99.07197626369961,-722.4104013946951,1029.777793081778,21.637831215424807,-24.25845473799671,-138.09737560888777,-173.63631660743354,-153.618403528799,-148.13888398269975
(Merlin+Kakapo+California Condor+Steller'S Sea Eagle+European Golden-Plover+Atlantic Puffin+Eurasian Coot+Royal Penguin)-(Great Bustard),(Falco columbarius+Strigops habroptila+Gymnogyps californianus+Haliaeetus pelagicus+Pluvialis apricaria+Fratercula arctica+Fulica atra+Eudyptes schlegeli)-(Otis tarda),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves),0.0,-115.87622510866187,-1536.950212558298,1469.004553404858,-451.9185870388941,-146.9139507260371,-124.83300758274835,-522.4901584017459,-341.9533661531652,-241.62971228507647,39.03121340488704,-43.37744351496066,177.03607437314227,-97.22925535116514,341.62753962465143,-68.98541472220101,-89.22227343733654,-264.36490484561745,-64.69758481615278,-47.472655688997094,-549.1465422892966,-234.8302586967946,757.9204402059371,85.70257941949414,-593.6334054465481,145.30680880940346,441.3608555138503,-81.06418461995528,103.65659726537484,230.85859274262214,71.6663392577363,-41.73032187679115,-166.95485655134308,-32.999765140074935,-34.00274825932997,-2.5604406166553395
(Mute Swan+Bar-Headed Goose+Eastern Spot-Billed Duck+Golden Pheasant)-(Merlin+Kakapo+California Condor+Steller'S Sea Eagle+European Golden-Plover+Atlantic Puffin+Eurasian Coot+Royal Penguin+Great Bustard),(Cygnus olor+Anser indicus+Anas zonorhyncha+Chrysolophus pictus)-(Falco columbarius+Strigops habroptila+Gymnogyps californianus+Haliaeetus pelagicus+Pluvialis apricaria+Fratercula arctica+Fulica atra+Eudyptes schlegeli+Otis tarda),(Aves+Aves+Aves+Aves)-(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves),0.0,-179.42589068904007,957.9123136183753,-1842.1151715220403,275.81234906693027,-25.235846096653837,-337.3406474991651,-441.7722197355713,-476.950068314702,-413.73474173082263,-508.1607452447988,-14.124530707306096,4604.253921505207,-3841.1415402221373,547.6170431248904,-252.32720812487102,-256.47206713335083,-11.023922263151304,188.43429056580845,-341.3151050474118,1020.643271092961,716.6905303813236,-220.49262629980686,259.4218600000153,822.5970776491922,210.6718598070737,96.18441819746604,352.1893563359641,285.4271664279944,19.362907772746325,28.761871269595627,77.34369718221491,-223.19536132722604,-14.966433371153387,87.97376331029623,-175.34297120206764
(Mute Swan+Bar-Headed Goose+Eastern Spot-Billed Duck+Golden Pheasant+Merlin+Kakapo+California Condor+Steller'S Sea Eagle+European Golden-Plover+Atlantic Puffin+Eurasian Coot+Royal Penguin+Great Bustard)-(Southern Cassowary),(Cygnus olor+Anser indicus+Anas zonorhyncha+Chrysolophus pictus+Falco columbarius+Strigops habroptila+Gymnogyps californianus+Haliaeetus pelagicus+Pluvialis apricaria+Fratercula arctica+Fulica atra+Eudyptes schlegeli+Otis tarda)-(Casuarius casuarius),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Aves),0.0,242.73807488450706,2181.5924411646765,-979.2664055135976,73.6082524178862,108.86721727373958,220.36734045320858,289.08490468089434,-89.4949357696319,696.0505575925798,19.3523632258586,-485.3997622726037,389.09878133191063,-1639.0634019542952,-39.368407951851275,-796.884824512234,-315.74683846282306,-90.20225765323201,-421.7559401604133,-0.9093994040408033,-387.474366161911,46.65676449532716,473.125510217138,170.43998094489726,-164.9118977674179,201.81442761358576,311.42942671473503,165.72361119192036,83.66326448835056,172.1773214008422,149.85551843604458,-1.6358264127204873,-19.51699464614062,8.046447199488778,-14.787831536879764,69.80189628555506
(Mute Swan+Bar-Headed Goose+Eastern Spot-Billed Duck+Golden Pheasant+Merlin+Kakapo+California Condor+Steller'S Sea Eagle+European Golden-Plover+Atlantic Puffin+Eurasian Coot+Royal Penguin+Great Bustard+Southern Cassowary)-(American Alligator),(Cygnus olor+Anser indicus+Anas zonorhyncha+Chrysolophus pictus+Falco columbarius+Strigops habroptila+Gymnogyps californianus+Haliaeetus pelagicus+Pluvialis apricaria+Fratercula arctica+Fulica atra+Eudyptes schlegeli+Otis tarda+Casuarius casuarius)-(Alligator mississippiensis),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves)-(Reptilia),-0.19839639532349404,-337.03619252095507,-1314.1115145087185,-743.6355642468585,-174.45455928248535,-38.390627839302,-182.8245935362285,-537.9470049116559,-490.06211505824416,-241.28445581621455,-153.74055308425693,-322.4877852504538,-2510.3885386676016,-884.2474607524714,-159.14956483297027,-251.27359708721318,-420.99896820640316,-266.68984593166846,-279.4896955378722,-1979.613433133463,3353.0177793780827,213.62973003128693,444.2614543087434,182.37702213081874,56.361843983858655,168.4832795969305,-3.1397693520662284,200.58113951528702,-1049.2031276181583,-974.9271639343515,-226.34744960352515,-34.516280648811076,-47.55739429161193,-190.09757382126912,61.61475594287728,-325.46808892465725
(Green Sea Turtle)-(Snapping Turtle),(Chelonia mydas)-(Chelydra serpentina),(Reptilia)-(Reptilia),0.0,-420.29001846955543,-2247.367206650573,-3100.1972425177014,-391.45852927985646,-509.49166812219215,-632.6684529232535,-408.98753327077674,-391.45852927985646,-475.1104556612366,-667.5234222488285,-17.122926678389295,-790.4294888415359,-2379.27465367105,5.279005062902629,-6.632596104672533,-64.49861314033596,0.0,-5.820441479610591,116.95026600891977,28.696130085521983,4.940607302460153,10.016573709097296,5.075966406637143,-7.309391625557486,8.39226445897341,1.8273479063893714,-37.697510513291846,-10.828728334159239,-947.3783701347563,-279.3811910213083,1.0151932813274285,0.20303865626548573,-2.0980661147433524,-3.8577344690442286,0.13535910417699049
(Chinese Soft-Shelled Turtle)-(Green Sea Turtle+Snapping Turtle),(Pelodiscus sinensis)-(Chelonia mydas+Chelydra serpentina),(Reptilia)-(Reptilia+Reptilia),-0.058180743957865384,388.88009261437224,1769.0437007828552,1488.99068974167,209.2761360164419,155.80803231916352,1004.8396288962931,147.40091481725196,478.0711731017799,346.4081495251305,140.82649075001316,-143.85188943582227,-167.82235594646272,-259.9806543757216,37.23567613303374,-80.05670368602276,123.95407500223216,8.901653825553405,12.334317719067462,-1051.966031502164,2139.6550397944575,384.1383619818062,790.094502947812,743.6953596414143,568.4840492123027,465.9695783585439,266.8459821627496,404.967068318722,801.2652057877222,2943.887463524031,376.6621363832205,200.40357256286734,322.3504118985532,664.6277286026752,936.8554295815273,248.37359595612728
(West African Mud Turtle)-(Chinese Soft-Shelled Turtle+Green Sea Turtle+Snapping Turtle),(Pelusios castaneus)-(Pelodiscus sinensis+Chelonia mydas+Chelydra serpentina),(Reptilia)-(Reptilia+Reptilia+Reptilia),-0.03432362245933467,-5.711192226211409,329.56184932109335,195.80781923117624,84.93036980016758,150.2087216786933,-144.80354863796717,63.78193498279391,-75.0039018403654,-11.704384950527889,221.04119755080055,395.47739165340334,2309.7172830982654,1347.1014464512798,376.92229933607894,447.59884525377043,428.2554858306017,485.07258076373324,561.5536665776854,879.5814236921127,-586.0772212404609,571.8425739923312,398.7277744768821,349.7421680175925,349.62994699868636,285.79106466023865,204.41658591484244,208.02627157305668,172.04178224610442,-784.7387219120725,-35.400806585064224,-83.81745318888036,-134.65509945285137,-259.9299968714685,-380.64014994562234,-95.55582922088375
(Mute Swan+Bar-Headed Goose+Eastern Spot-Billed Duck+Golden Pheasant+Merlin+Kakapo+California Condor+Steller'S Sea Eagle+European Golden-Plover+Atlantic Puffin+Eurasian Coot+Royal Penguin+Great Bustard+Southern Cassowary+American Alligator)-(West African Mud Turtle+Chinese Soft-Shelled Turtle+Green Sea Turtle+Snapping Turtle),(Cygnus olor+Anser indicus+Anas zonorhyncha+Chrysolophus pictus+Falco columbarius+Strigops habroptila+Gymnogyps californianus+Haliaeetus pelagicus+Pluvialis apricaria+Fratercula arctica+Fulica atra+Eudyptes schlegeli+Otis tarda+Casuarius casuarius+Alligator mississippiensis)-(Pelusios castaneus+Pelodiscus sinensis+Chelonia mydas+Chelydra serpentina),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Reptilia)-(Reptilia+Reptilia+Reptilia+Reptilia),0.07695043133773952,-41.113937692558196,70.0013184641133,140.3262062637136,-140.18093374946628,-13.085598811427536,-233.57560636553947,679.5999029647187,-394.602205503044,-29.515927213756026,-296.3251300840373,105.75252104180872,1190.0670113755245,1802.0262041044216,251.75299960933827,158.53828324469376,112.9416581088539,186.01859065478152,214.50051881086577,-436.9821739758357,-2564.1456693540163,-322.8823762126155,202.82663235378163,-87.62217828935226,-153.97967684811292,-111.47633126148308,80.40644075139868,-59.77341915961549,1200.1919169910068,691.969944487888,93.03130179257975,118.95107646984287,243.99148797580065,189.53739022738176,-106.03384672485345,303.24461753018534
(Desert Horned Lizard)-(Chinese Crocodile Lizard),(Phrynosoma platyrhinos)-(Shinisaurus crocodilurus),(Reptilia)-(Reptilia),-0.05640443764145118,-373.79220824989693,-100.90753894055615,-247.67188568361212,-278.5251130734859,-9.475945523763798,-135.14503258891702,-235.93976265419028,-200.17934918951022,-293.97992898724357,-264.6496214136889,-169.49533511256078,-79.58666151208762,-174.6845433755743,-333.35022646097644,-168.36724635973178,-223.1923597472223,-411.7523947825936,-9.363136648480896,-663.8802310398804,-344.5183051139838,-49.748713999759936,-331.4324755811671,-40.89321729005211,-24.366717061106907,-345.47718055388845,134.2425615866538,42.303328231088386,3555.228108978309,-2614.966133495318,196.400251867533,-367.5313156716959,422.97687787324236,-61.25521927861598,1024.9250363828094,-752.8300292004488
(Regal Horned Lizard)-(Desert Horned Lizard+Chinese Crocodile Lizard),(Sphenodon punctatus)-(Phrynosoma platyrhinos+Shinisaurus crocodilurus),(Reptilia)-(Reptilia+Reptilia),-0.0247168473394478,111.2010961801757,-63.15154495228913,-205.47115193282957,-43.79825348550132,-82.25766794568223,-206.43510897906802,-19.89706210825539,-140.9107466821919,124.91894645356918,-419.09886348767674,498.3657929052862,-3626.2333900177255,2738.651402058156,-269.36420230530194,-12.28427312770551,134.63266745797216,-161.00554356916297,-95.90136767705738,-5724.9161807629,-291.5599312161261,-120.71708240586305,-37.2730057878871,-232.51138292218545,-274.1098369944759,49.952748473024,-280.5856509974112,-199.0200547772335,43.27919969137382,-643.0087835357347,-364.4251971728182,127.19289640879838,-173.2898166968685,-16.609721412108833,-582.9468445008762,135.5719076568712
(Mute Swan+Bar-Headed Goose+Eastern Spot-Billed Duck+Golden Pheasant+Merlin+Kakapo+California Condor+Steller'S Sea Eagle+European Golden-Plover+Atlantic Puffin+Eurasian Coot+Royal Penguin+Great Bustard+Southern Cassowary+American Alligator+West African Mud Turtle+Chinese Soft-Shelled Turtle+Green Sea Turtle+Snapping Turtle)-(Regal Horned Lizard+Desert Horned Lizard+Chinese Crocodile Lizard),(Cygnus olor+Anser indicus+Anas zonorhyncha+Chrysolophus pictus+Falco columbarius+Strigops habroptila+Gymnogyps californianus+Haliaeetus pelagicus+Pluvialis apricaria+Fratercula arctica+Fulica atra+Eudyptes schlegeli+Otis tarda+Casuarius casuarius+Alligator mississippiensis+Pelusios castaneus+Pelodiscus sinensis+Chelonia mydas+Chelydra serpentina)-(Sphenodon punctatus+Phrynosoma platyrhinos+Shinisaurus crocodilurus),(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia)-(Reptilia+Reptilia+Reptilia),0.049860517842611835,184.93381321082092,1859.263186770904,-839.9411530269349,-66.8752213271655,57.82169661058629,174.134940763185,372.4019916493862,-219.225335518913,132.18006535916643,-284.23146965667746,-1413.726478399518,-1803.1227898412315,304.1184254973743,-373.9588774952078,-71.02020038103365,-106.2980663700617,-131.3089128917718,-283.9081500146767,-1625.3477918768963,-1221.296014108451,-152.96966277749374,-302.4190004786287,-219.13944398547187,-136.47228162197118,-276.6926671076967,-352.6159239582585,-301.9589784440318,-4428.663810918483,2783.8554527466426,-608.9657938637798,190.87452318130806,-148.95581972341674,111.77258272743272,-264.7069890008838,66.44796344152523
(Western European Hedgehog+Two-Humped Camel+Cattle+Sheep+Fox+Ermine+American Black Bear+Cat+Tiger+Lion+Flying Fox+Lemur+Common Marmoset+Gorilla+Human+Chimpanzee+Norway Rat+House Mouse+Linne'S Two-Toed Sloth+Short-Beaked Echidna+Platypus)-(Mute Swan+Bar-Headed Goose+Eastern Spot-Billed Duck+Golden Pheasant+Merlin+Kakapo+California Condor+Steller'S Sea Eagle+European Golden-Plover+Atlantic Puffin+Eurasian Coot+Royal Penguin+Great Bustard+Southern Cassowary+American Alligator+West African Mud Turtle+Chinese Soft-Shelled Turtle+Green Sea Turtle+Snapping Turtle+Regal Horned Lizard+Desert Horned Lizard+Chinese Crocodile Lizard),(Erinaceus europaeus+Camelus ferus+Bos taurus+Ovis aries+Vulpes vulpes+Mustela erminea+Ursus americanus+Felis catus+Panthera tigris+Panthera leo+Pteropus vampyrus+Lemur catta+Callithrix jacchus+Gorilla gorilla+Homo sapiens+Pan troglodytes+Rattus norvegicus+Mus musculus+Choloepus didactylus+Tachyglossus aculeatus+Ornithorhynchus anatinus)-(Cygnus olor+Anser indicus+Anas zonorhyncha+Chrysolophus pictus+Falco columbarius+Strigops habroptila+Gymnogyps californianus+Haliaeetus pelagicus+Pluvialis apricaria+Fratercula arctica+Fulica atra+Eudyptes schlegeli+Otis tarda+Casuarius casuarius+Alligator mississippiensis+Pelusios castaneus+Pelodiscus sinensis+Chelonia mydas+Chelydra serpentina+Sphenodon punctatus+Phrynosoma platyrhinos+Shinisaurus crocodilurus),(Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia+Mammalia)-(Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Aves+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia),0.2108866764625922,-58.61978306077273,-172.003161592219,-444.8709460746354,-37.11913110921206,-78.17999792390675,139.20515218670775,-213.75852559798054,43.7014582201455,-109.65942759390042,-53.6956284027833,-354.4906730222763,-1774.0310135617383,50.87186738896016,-323.7780591432579,-25.382383698722062,-315.1820584171064,-133.3670995852867,-236.1121471224687,223.85591539959148,-155.64865685128794,167.1259577157999,-187.33752859733,-101.06563593198142,-14.453654315547727,-77.7523114095511,-234.62030441904506,5.149587017679712,-1870.082756895086,931.2701189519163,-220.38552209560464,-9.960984331238532,-153.058162345777,-151.58077276793605,-241.72513738026527,-98.3092256766891
