Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,1.0,0.0,0.25856155592607355,global
1.0,0.0,0.0,0.0,0.0,0.13867171724579277,global
0.0,0.0,0.0,0.0,1.0,0.03349044770762829,global
0.0,1.0,0.0,0.0,0.0,0.01053226025422093,global
0.0,0.0,1.0,0.0,0.0,0.0,global
0.0,0.0,0.0,0.0,1.0,0.012826182302304949,local
0.0,1.0,0.0,0.0,0.0,0.0012966948893589714,local
0.0,0.0,1.0,0.0,0.0,1.3478201907404636e-31,local
