Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,0.0,1.0,0.011170861449081108,global
0.0,0.0,0.0,1.0,0.0,0.0,global
0.0,1.0,0.0,0.0,0.0,0.0,global
0.0,0.0,1.0,0.0,0.0,0.0,global
1.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,1.0,0.0,8.438965915751451e-28,local
0.0,1.0,0.0,0.0,0.0,2.344157198819848e-29,local
0.0,0.0,1.0,0.0,0.0,9.376628795279392e-29,local
1.0,0.0,0.0,0.0,0.0,0.0,local
