Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,0.0,1.0,0.04125651265637151,global
0.0,1.0,0.0,0.0,0.0,0.014296640745785114,global
0.0,0.0,1.0,0.0,0.0,0.0,global
0.0,0.0,0.0,0.0,1.0,0.004026951862344297,local
0.0,1.0,0.0,0.0,0.0,0.0005447086382139094,local
0.0,0.0,1.0,0.0,0.0,0.0,local
