2.632953466562202749e+00,7.860325808999195640e-01,0.000000000000000000e+00,2.345496383957922593e+00,6.255752794214332058e-01
4.014739702369014007e-01,1.198546138384606469e-01,0.000000000000000000e+00,3.576423804684193408e-01,9.538800981519297839e-02
1.151531013804774073e-01,3.020915837991529460e-04,0.000000000000000000e+00,9.544483340473192134e-02,1.610230041007171438e-03
1.151531013804774073e-01,1.145818992207284052e-03,1.163438812607419000e-03,2.710609787957104621e-03,1.680217249361690059e-03
1.680217249361690059e-03,1.070799381188928395e-03,7.262751233988132271e-03,7.334837895020309036e-03,1.610230041007171438e-03
