Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,1.0,0.0,0.2588010477642204,global
1.0,0.0,0.0,0.0,0.0,0.12356861253575395,global
0.0,0.0,0.0,0.0,1.0,0.03105481523183147,global
0.0,1.0,0.0,0.0,0.0,0.010142386022696554,global
0.0,0.0,1.0,0.0,0.0,0.0,global
0.0,0.0,0.0,0.0,1.0,0.011433188601255282,local
0.0,1.0,0.0,0.0,0.0,0.0012438895497994512,local
0.0,0.0,1.0,0.0,0.0,0.0,local
