node,C,T,L,S,Ca,insideVariance,totalVariance,explainedVariance,outsideVariance,numMammals,numBirds,numReptiles,numAmphibians,speciesList
1310,0.0,0.0,1.0,0.0,0.0,0.2720238315126328,37.736799999999995,0.007208449882147741,10.254140664058287,0,0,25,0,"['Pelodiscus sinensis' 'Apalone spinifera' 'Pelochelys bibroni'
 'Carettochelys insculpta' 'Trachemys scripta' 'Chrysemys picta'
 'Emys orbicularis' 'Terrapene ornata' 'Clemmys guttata'
 'Glyptemys muhlenbergii' 'Platysternon megacephalum'
 'Gopherus polyphemus' 'Testudo graeca' 'Chelonoidis niger'
 'Chelonoidis carbonarius' 'Caretta caretta' 'Lepidochelys kempii'
 'Eretmochelys imbricata' 'Chelonia mydas' 'Dermochelys coriacea'
 'Chelydra serpentina' 'Macrochelys temminckii' 'Kinosternon flavescens'
 'Kinosternon sonoriense' 'Kinosternon integrum']"
1311,0.0,0.0,1.0,0.0,0.0,0.2683653554749575,38.98072562358277,0.006884565414877766,10.430798670323044,0,0,21,0,"['Trachemys scripta' 'Chrysemys picta' 'Emys orbicularis'
 'Terrapene ornata' 'Clemmys guttata' 'Glyptemys muhlenbergii'
 'Platysternon megacephalum' 'Gopherus polyphemus' 'Testudo graeca'
 'Chelonoidis niger' 'Chelonoidis carbonarius' 'Caretta caretta'
 'Lepidochelys kempii' 'Eretmochelys imbricata' 'Chelonia mydas'
 'Dermochelys coriacea' 'Chelydra serpentina' 'Macrochelys temminckii'
 'Kinosternon flavescens' 'Kinosternon sonoriense' 'Kinosternon integrum']"
1352,0.0,0.0,1.0,0.0,0.0,0.23112642345102688,36.21077806122449,0.006382807435406187,10.170591687278666,0,0,28,0,"['Podocnemis expansa' 'Pelusios castaneus' 'Chelus fimbriata'
 'Pelodiscus sinensis' 'Apalone spinifera' 'Pelochelys bibroni'
 'Carettochelys insculpta' 'Trachemys scripta' 'Chrysemys picta'
 'Emys orbicularis' 'Terrapene ornata' 'Clemmys guttata'
 'Glyptemys muhlenbergii' 'Platysternon megacephalum'
 'Gopherus polyphemus' 'Testudo graeca' 'Chelonoidis niger'
 'Chelonoidis carbonarius' 'Caretta caretta' 'Lepidochelys kempii'
 'Eretmochelys imbricata' 'Chelonia mydas' 'Dermochelys coriacea'
 'Chelydra serpentina' 'Macrochelys temminckii' 'Kinosternon flavescens'
 'Kinosternon sonoriense' 'Kinosternon integrum']"
150,0.0,0.0,1.0,0.0,0.0,4.266025305536561e-25,1026.1315997756772,4.1573861544359005e-28,7.369385008470513,0,0,0,79,"['Andrias japonicus' 'Cryptobranchus alleganiensis' 'Ambystoma talpoideum'
 'Ambystoma mexicanum' 'Ambystoma tigrinum' 'Ambystoma maculatum'
 'Ambystoma jeffersonianum' 'Ambystoma macrodactylum' 'Ambystoma texanum'
 'Ambystoma opacum' 'Salamandra salamandra' 'Pleurodeles waltl'
 'Cynops pyrrhogaster' 'Taricha torosa' 'Amphiuma means'
 'Plethodon cinereus' 'Eurycea sosorum' 'Eurycea waterlooensis'
 'Rhyacotriton olympicus' 'Necturus maculosus' 'Leiopelma hochstetteri'
 'Ascaphus truei' 'Megophrys feae' 'Pelobates fuscus' 'Ceratophrys ornata'
 'Rhinella marina' 'Rhinella margaritifera' 'Anaxyrus woodhousii'
 'Anaxyrus microscaphus' 'Anaxyrus cognatus' 'Bufo bufo'
 'Osteopilus septentrionalis' 'Dryophytes gratiosus'
 'Dryophytes japonicus' 'Boana boans' 'Agalychnis moreletii'
 'Ischnocnema guentheri' 'Brachycephalus albolineatus'
 'Pristimantis pulvinatus' 'Haddadus binotatus' 'Eleutherodactylus gossei'
 'Pyxicephalus adspersus' 'Lithobates clamitans melanotus'
 'Lithobates pipiens' 'Rana temporaria' 'Rana dalmatina'
 'Sylvirana guentheri' 'Pelophylax lessonae' 'Boophis albilabris'
 'Raorchestes signatus' 'Pseudophilautus microtympanum'
 'Kurixalus idiootocus' 'Rhacophorus reinwardtii'
 'Polypedates leucomystax' 'Polypedates cruciger' 'Taruga eques'
 'Chiromantis rufescens' 'Theloderma stellatum' 'Nyctixalus pictus'
 'Buergeria oxycephala' 'Hoplobatrachus tigerinus' 'Hypopachus ustum'
 'Hamptophryne boliviana' 'Kaloula pulchra' 'Dyscophus guineti'
 'Hemisus guineensis' 'Callulina kreffti' 'Pipa pipa' 'Xenopus laevis'
 'Xenopus tropicalis' 'Bombina variegata' 'Bombina bombina'
 'Discoglossus pictus' 'Herpele squalostoma' 'Siphonops annulatus'
 'Microcaecilia dermatophaga' 'Dermophis mexicanus' 'Potomotyphlus kaupii'
 'Ichthyophis glutinosus']"
151,0.0,0.0,1.0,0.0,0.0,2.853969189603976e-25,207.24454494276594,1.377102200876818e-27,7.292986898405022,0,0,0,73,"['Andrias japonicus' 'Cryptobranchus alleganiensis' 'Ambystoma talpoideum'
 'Ambystoma mexicanum' 'Ambystoma tigrinum' 'Ambystoma maculatum'
 'Ambystoma jeffersonianum' 'Ambystoma macrodactylum' 'Ambystoma texanum'
 'Ambystoma opacum' 'Salamandra salamandra' 'Pleurodeles waltl'
 'Cynops pyrrhogaster' 'Taricha torosa' 'Amphiuma means'
 'Plethodon cinereus' 'Eurycea sosorum' 'Eurycea waterlooensis'
 'Rhyacotriton olympicus' 'Necturus maculosus' 'Leiopelma hochstetteri'
 'Ascaphus truei' 'Megophrys feae' 'Pelobates fuscus' 'Ceratophrys ornata'
 'Rhinella marina' 'Rhinella margaritifera' 'Anaxyrus woodhousii'
 'Anaxyrus microscaphus' 'Anaxyrus cognatus' 'Bufo bufo'
 'Osteopilus septentrionalis' 'Dryophytes gratiosus'
 'Dryophytes japonicus' 'Boana boans' 'Agalychnis moreletii'
 'Ischnocnema guentheri' 'Brachycephalus albolineatus'
 'Pristimantis pulvinatus' 'Haddadus binotatus' 'Eleutherodactylus gossei'
 'Pyxicephalus adspersus' 'Lithobates clamitans melanotus'
 'Lithobates pipiens' 'Rana temporaria' 'Rana dalmatina'
 'Sylvirana guentheri' 'Pelophylax lessonae' 'Boophis albilabris'
 'Raorchestes signatus' 'Pseudophilautus microtympanum'
 'Kurixalus idiootocus' 'Rhacophorus reinwardtii'
 'Polypedates leucomystax' 'Polypedates cruciger' 'Taruga eques'
 'Chiromantis rufescens' 'Theloderma stellatum' 'Nyctixalus pictus'
 'Buergeria oxycephala' 'Hoplobatrachus tigerinus' 'Hypopachus ustum'
 'Hamptophryne boliviana' 'Kaloula pulchra' 'Dyscophus guineti'
 'Hemisus guineensis' 'Callulina kreffti' 'Pipa pipa' 'Xenopus laevis'
 'Xenopus tropicalis' 'Bombina variegata' 'Bombina bombina'
 'Discoglossus pictus']"
152,0.0,0.0,1.0,0.0,0.0,5.160301174482389e-25,0.20647917408330368,2.4991872412277635e-24,11.374907145068267,0,0,0,53,"['Leiopelma hochstetteri' 'Ascaphus truei' 'Megophrys feae'
 'Pelobates fuscus' 'Ceratophrys ornata' 'Rhinella marina'
 'Rhinella margaritifera' 'Anaxyrus woodhousii' 'Anaxyrus microscaphus'
 'Anaxyrus cognatus' 'Bufo bufo' 'Osteopilus septentrionalis'
 'Dryophytes gratiosus' 'Dryophytes japonicus' 'Boana boans'
 'Agalychnis moreletii' 'Ischnocnema guentheri'
 'Brachycephalus albolineatus' 'Pristimantis pulvinatus'
 'Haddadus binotatus' 'Eleutherodactylus gossei' 'Pyxicephalus adspersus'
 'Lithobates clamitans melanotus' 'Lithobates pipiens' 'Rana temporaria'
 'Rana dalmatina' 'Sylvirana guentheri' 'Pelophylax lessonae'
 'Boophis albilabris' 'Raorchestes signatus'
 'Pseudophilautus microtympanum' 'Kurixalus idiootocus'
 'Rhacophorus reinwardtii' 'Polypedates leucomystax'
 'Polypedates cruciger' 'Taruga eques' 'Chiromantis rufescens'
 'Theloderma stellatum' 'Nyctixalus pictus' 'Buergeria oxycephala'
 'Hoplobatrachus tigerinus' 'Hypopachus ustum' 'Hamptophryne boliviana'
 'Kaloula pulchra' 'Dyscophus guineti' 'Hemisus guineensis'
 'Callulina kreffti' 'Pipa pipa' 'Xenopus laevis' 'Xenopus tropicalis'
 'Bombina variegata' 'Bombina bombina' 'Discoglossus pictus']"
157,0.0,0.0,1.0,0.0,0.0,0.0,0.047499999999999994,0.0,6.648784096615039,0,0,0,20,"['Pyxicephalus adspersus' 'Lithobates clamitans melanotus'
 'Lithobates pipiens' 'Rana temporaria' 'Rana dalmatina'
 'Sylvirana guentheri' 'Pelophylax lessonae' 'Boophis albilabris'
 'Raorchestes signatus' 'Pseudophilautus microtympanum'
 'Kurixalus idiootocus' 'Rhacophorus reinwardtii'
 'Polypedates leucomystax' 'Polypedates cruciger' 'Taruga eques'
 'Chiromantis rufescens' 'Theloderma stellatum' 'Nyctixalus pictus'
 'Buergeria oxycephala' 'Hoplobatrachus tigerinus']"
166,0.0,0.0,1.0,0.0,0.0,4.401106798208734e-25,0.1174548250672818,3.747063431142691e-24,7.018231230325782,0,0,0,51,"['Megophrys feae' 'Pelobates fuscus' 'Ceratophrys ornata'
 'Rhinella marina' 'Rhinella margaritifera' 'Anaxyrus woodhousii'
 'Anaxyrus microscaphus' 'Anaxyrus cognatus' 'Bufo bufo'
 'Osteopilus septentrionalis' 'Dryophytes gratiosus'
 'Dryophytes japonicus' 'Boana boans' 'Agalychnis moreletii'
 'Ischnocnema guentheri' 'Brachycephalus albolineatus'
 'Pristimantis pulvinatus' 'Haddadus binotatus' 'Eleutherodactylus gossei'
 'Pyxicephalus adspersus' 'Lithobates clamitans melanotus'
 'Lithobates pipiens' 'Rana temporaria' 'Rana dalmatina'
 'Sylvirana guentheri' 'Pelophylax lessonae' 'Boophis albilabris'
 'Raorchestes signatus' 'Pseudophilautus microtympanum'
 'Kurixalus idiootocus' 'Rhacophorus reinwardtii'
 'Polypedates leucomystax' 'Polypedates cruciger' 'Taruga eques'
 'Chiromantis rufescens' 'Theloderma stellatum' 'Nyctixalus pictus'
 'Buergeria oxycephala' 'Hoplobatrachus tigerinus' 'Hypopachus ustum'
 'Hamptophryne boliviana' 'Kaloula pulchra' 'Dyscophus guineti'
 'Hemisus guineensis' 'Callulina kreffti' 'Pipa pipa' 'Xenopus laevis'
 'Xenopus tropicalis' 'Bombina variegata' 'Bombina bombina'
 'Discoglossus pictus']"
170,0.0,0.0,1.0,0.0,0.0,0.0,0.036982248520710054,0.0,6.718312646897269,0,0,0,26,"['Pyxicephalus adspersus' 'Lithobates clamitans melanotus'
 'Lithobates pipiens' 'Rana temporaria' 'Rana dalmatina'
 'Sylvirana guentheri' 'Pelophylax lessonae' 'Boophis albilabris'
 'Raorchestes signatus' 'Pseudophilautus microtympanum'
 'Kurixalus idiootocus' 'Rhacophorus reinwardtii'
 'Polypedates leucomystax' 'Polypedates cruciger' 'Taruga eques'
 'Chiromantis rufescens' 'Theloderma stellatum' 'Nyctixalus pictus'
 'Buergeria oxycephala' 'Hoplobatrachus tigerinus' 'Hypopachus ustum'
 'Hamptophryne boliviana' 'Kaloula pulchra' 'Dyscophus guineti'
 'Hemisus guineensis' 'Callulina kreffti']"
175,0.0,0.0,1.0,0.0,0.0,1.1243790469220253e-53,0.08713107638888888,1.2904454914611938e-52,6.981169442039551,0,0,0,48,"['Megophrys feae' 'Pelobates fuscus' 'Ceratophrys ornata'
 'Rhinella marina' 'Rhinella margaritifera' 'Anaxyrus woodhousii'
 'Anaxyrus microscaphus' 'Anaxyrus cognatus' 'Bufo bufo'
 'Osteopilus septentrionalis' 'Dryophytes gratiosus'
 'Dryophytes japonicus' 'Boana boans' 'Agalychnis moreletii'
 'Ischnocnema guentheri' 'Brachycephalus albolineatus'
 'Pristimantis pulvinatus' 'Haddadus binotatus' 'Eleutherodactylus gossei'
 'Pyxicephalus adspersus' 'Lithobates clamitans melanotus'
 'Lithobates pipiens' 'Rana temporaria' 'Rana dalmatina'
 'Sylvirana guentheri' 'Pelophylax lessonae' 'Boophis albilabris'
 'Raorchestes signatus' 'Pseudophilautus microtympanum'
 'Kurixalus idiootocus' 'Rhacophorus reinwardtii'
 'Polypedates leucomystax' 'Polypedates cruciger' 'Taruga eques'
 'Chiromantis rufescens' 'Theloderma stellatum' 'Nyctixalus pictus'
 'Buergeria oxycephala' 'Hoplobatrachus tigerinus' 'Hypopachus ustum'
 'Hamptophryne boliviana' 'Kaloula pulchra' 'Dyscophus guineti'
 'Hemisus guineensis' 'Callulina kreffti' 'Pipa pipa' 'Xenopus laevis'
 'Xenopus tropicalis']"
