name,species,class,C,T,L,S,Ca
(CapeVerdeGiantSkink+AfricanRed-sidedSkink)-(SolomonIslandsSkink),(Chioninia coctei+Trachylepis perrotetii)-(Corucia zebrata),(Reptilia+Reptilia)-(Reptilia),0.0,0.0,0.05413773047046302,0.05413773047046302,-1.2451678008206495
(CapeVerdeGiantSkink+AfricanRed-sidedSkink+SolomonIslandsSkink)-(Yellow-spottedTropicalNightLizard),(Chioninia coctei+Trachylepis perrotetii+Corucia zebrata)-(Lepidophyma flavimaculatum),(Reptilia+Reptilia+Reptilia)-(Reptilia),-2.662548529743758e-17,0.17986578849614773,-0.04124515216347089,0.018710110668578375,0.7088174484316331
(SindRiverSnake)-(BoaConstrictor),(Epicrates cenchria)-(Boa constrictor constrictor),(Reptilia)-(Reptilia),0.20627237795969655,-0.3094085669395448,0.0,0.0,-0.6188171338790897
(SindRiverSnake+BoaConstrictor)-(RosyBoa),(Epicrates cenchria+Boa constrictor constrictor)-(Lichanura trivirgata),(Reptilia+Reptilia)-(Reptilia),0.11269283296903805,1.9721245769581681,0.0,0.0,1.239621162659418
(SindRiverSnake+BoaConstrictor+RosyBoa)-(IndianRockPython),(Epicrates cenchria+Boa constrictor constrictor+Lichanura trivirgata)-(Python molurus),(Reptilia+Reptilia+Reptilia)-(Reptilia),0.05834984218170994,5.065465716176208,0.0,0.0,1.360842660087038
(Geay'sHognoseSnake)-(BrownHouseSnake),(Leioheterodon geayi)-(Boaedon fuliginosus),(Reptilia)-(Reptilia),-0.11864311279326605,-1.5423604663124586,0.0,0.0,-0.11864311279326605
(EasternCoralSnake)-(Geay'sHognoseSnake+BrownHouseSnake),(Micrurus fulvius)-(Leioheterodon geayi+Boaedon fuliginosus),(Reptilia)-(Reptilia+Reptilia),-0.06672538117908268,2.068486816551565,0.0,0.0,3.4029944401332197
(EasternCoralSnake+Geay'sHognoseSnake+BrownHouseSnake)-(SindRiverSnake),(Micrurus fulvius+Leioheterodon geayi+Boaedon fuliginosus)-(Enhydris chanardi),(Reptilia+Reptilia+Reptilia)-(Reptilia),-0.09439185549283133,11.367490525099496,0.0,0.0,4.53260652997367
(EasternKingsnake)-(MoleKingsnake),(Lampropeltis getula)-(Lampropeltis rhombomaculata),(Reptilia)-(Reptilia),0.2095818077419673,1.8862362696777057,0.0,0.6287454232259019,2.3053998851616404
(EasternKingsnake+MoleKingsnake)-(Trans-pecosRatSnake),(Lampropeltis getula+Lampropeltis rhombomaculata)-(Bogertophis subocularis),(Reptilia+Reptilia)-(Reptilia),-0.09836468663121181,-11.311938962589359,0.0,-0.4918234331560591,-5.606787137979073
(EasternRacer)-(EasternKingsnake+MoleKingsnake+Trans-pecosRatSnake),(Coluber constrictor)-(Lampropeltis getula+Lampropeltis rhombomaculata+Bogertophis subocularis),(Reptilia)-(Reptilia+Reptilia+Reptilia),0.04578526500657102,-10.04299891165541,0.0,-0.3713993372185599,5.461307001068771
(MangroveSnake)-(CommonEggEater),(Boiga dendrophila)-(Dasypeltis scabra),(Reptilia)-(Reptilia),0.12068854874620026,-1.5086068593275033,0.0,0.0,2.1723938774316047
(EasternRacer+EasternKingsnake+MoleKingsnake+Trans-pecosRatSnake)-(MangroveSnake+CommonEggEater),(Coluber constrictor+Lampropeltis getula+Lampropeltis rhombomaculata+Bogertophis subocularis)-(Boiga dendrophila+Dasypeltis scabra),(Reptilia+Reptilia+Reptilia+Reptilia)-(Reptilia+Reptilia),0.05997065264738802,1.2476891471622906,0.0,0.23092656868178674,0.14184975589413293
(NightSnake)-(TricolorHognoseSnake),(Hypsiglena torquata)-(Xenodon pulcher),(Reptilia)-(Reptilia),0.0,0.9064823906945477,0.0,0.25899496876987077,2.071959750158966
(StripedKeelback)-(WesternTerrestrialGarterSnake),(Xenochrophis vittatus)-(Thamnophis elegans),(Reptilia)-(Reptilia),-0.12244828600917394,-11.387690598853176,0.0,0.0,0.8571380020642176
(NightSnake+TricolorHognoseSnake)-(StripedKeelback+WesternTerrestrialGarterSnake),(Hypsiglena torquata+Xenodon pulcher)-(Xenochrophis vittatus+Thamnophis elegans),(Reptilia+Reptilia)-(Reptilia+Reptilia),-0.08349357443356249,-4.675640168279499,0.0,0.16698714886712498,-2.588300807440437
(EasternRacer+EasternKingsnake+MoleKingsnake+Trans-pecosRatSnake+MangroveSnake+CommonEggEater)-(NightSnake+TricolorHognoseSnake+StripedKeelback+WesternTerrestrialGarterSnake),(Coluber constrictor+Lampropeltis getula+Lampropeltis rhombomaculata+Bogertophis subocularis+Boiga dendrophila+Dasypeltis scabra)-(Hypsiglena torquata+Xenodon pulcher+Xenochrophis vittatus+Thamnophis elegans),(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia)-(Reptilia+Reptilia+Reptilia+Reptilia),0.09821708534877835,5.346269029953618,0.0,0.05280631123015766,4.047771198592806
(EasternCoralSnake+Geay'sHognoseSnake+BrownHouseSnake+SindRiverSnake)-(EasternRacer+EasternKingsnake+MoleKingsnake+Trans-pecosRatSnake+MangroveSnake+CommonEggEater+NightSnake+TricolorHognoseSnake+StripedKeelback+WesternTerrestrialGarterSnake),(Micrurus fulvius+Leioheterodon geayi+Boaedon fuliginosus+Enhydris chanardi)-(Coluber constrictor+Lampropeltis getula+Lampropeltis rhombomaculata+Bogertophis subocularis+Boiga dendrophila+Dasypeltis scabra+Hypsiglena torquata+Xenodon pulcher+Xenochrophis vittatus+Thamnophis elegans),(Reptilia+Reptilia+Reptilia+Reptilia)-(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia),0.00295012127693906,-1.3671210532166942,0.0,-0.141788877941055,0.07679095212622847
(TigerRattlesnake)-(TexasDiamond-back),(Crotalus tigris)-(Crotalus atrox),(Reptilia)-(Reptilia),-0.24656672920611733,-1.479400375236704,0.0,0.0,-2.4656672920611733
(Terciopelo)-(Two-stripedForest-pitviper),(Bothrops asper)-(Bothrops bilineatus),(Reptilia)-(Reptilia),-0.22146365495435644,-1.3287819297261385,0.0,0.0,-4.2078094441327725
(TigerRattlesnake+TexasDiamond-back)-(Terciopelo+Two-stripedForest-pitviper),(Crotalus tigris+Crotalus atrox)-(Bothrops asper+Bothrops bilineatus),(Reptilia+Reptilia)-(Reptilia+Reptilia),-0.16784159066726703,-5.370930901352548,0.0,0.0,-6.2940596500225165
(TigerRattlesnake+TexasDiamond-back+Terciopelo+Two-stripedForest-pitviper)-(HimalayanPitViper),(Crotalus tigris+Crotalus atrox+Bothrops asper+Bothrops bilineatus)-(Gloydius himalayanus),(Reptilia+Reptilia+Reptilia+Reptilia)-(Reptilia),0.0024578572852591036,5.570038861193031,0.0,-0.531424589812717,4.476422514152127
(CommonEuropeanAdder)-(TigerRattlesnake+TexasDiamond-back+Terciopelo+Two-stripedForest-pitviper+HimalayanPitViper),(Vipera berus berus)-(Crotalus tigris+Crotalus atrox+Bothrops asper+Bothrops bilineatus+Gloydius himalayanus),(Reptilia)-(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia),-0.14126356930859316,-3.4096640592728744,0.0,-0.12103089835040133,-1.256435483024505
(EasternCoralSnake+Geay'sHognoseSnake+BrownHouseSnake+SindRiverSnake+EasternRacer+EasternKingsnake+MoleKingsnake+Trans-pecosRatSnake+MangroveSnake+CommonEggEater+NightSnake+TricolorHognoseSnake+StripedKeelback+WesternTerrestrialGarterSnake)-(CommonEuropeanAdder+TigerRattlesnake+TexasDiamond-back+Terciopelo+Two-stripedForest-pitviper+HimalayanPitViper),(Micrurus fulvius+Leioheterodon geayi+Boaedon fuliginosus+Enhydris chanardi+Coluber constrictor+Lampropeltis getula+Lampropeltis rhombomaculata+Bogertophis subocularis+Boiga dendrophila+Dasypeltis scabra+Hypsiglena torquata+Xenodon pulcher+Xenochrophis vittatus+Thamnophis elegans)-(Vipera berus berus+Crotalus tigris+Crotalus atrox+Bothrops asper+Bothrops bilineatus+Gloydius himalayanus),(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia)-(Reptilia+Reptilia+Reptilia+Reptilia+Reptilia+Reptilia),-0.03694787997179091,3.75038457345204,0.0,-0.05019354381983633,5.653583053607297
