Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,0.0,1.0,0.0423416817650249,global
0.0,1.0,0.0,0.0,0.0,0.015057228871298046,global
0.0,0.0,1.0,0.0,0.0,0.0,global
0.0,0.0,0.0,0.0,1.0,0.0042477629520030055,local
0.0,1.0,0.0,0.0,0.0,0.0006068048774645113,local
0.0,0.0,1.0,0.0,0.0,0.0,local
