Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,1.0,0.0,0.17688840529039337,global
0.0,1.0,0.0,0.0,0.0,0.016730308059201705,global
1.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,1.0,0.0,0.06793998893890738,local
0.0,1.0,0.0,0.0,0.0,0.0006127828166649708,local
1.0,0.0,0.0,0.0,0.0,2.452401044296209e-35,local
