Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,0.0,1.0,0.00861027837917627,global
0.0,0.0,1.0,-1.0,0.0,0.0,global
0.0,1.0,0.0,0.0,0.0,0.0,global
0.0,0.0,1.0,1.0,0.0,0.0,global
1.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,1.0,-1.0,0.0,0.0,local
0.0,1.0,0.0,0.0,0.0,0.0,local
0.0,0.0,1.0,1.0,0.0,3.1553362800943126e-28,local
1.0,0.0,0.0,0.0,0.0,0.0,local
