Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
1.0,0.0,1.0,-1.0,0.0,0.4887437789140654,global
1.0,-1.0,0.0,1.0,1.0,0.20889406333291682,local
1.0,0.0,-1.0,-1.0,0.0,0.016125879533153805,local
1.0,0.0,1.0,-1.0,0.0,0.015304100944025574,local
