1.265114131352964355e+00,5.817865320364000725e-01,3.503531534098491829e-03,5.593235985950506528e-02,5.073961569482399181e-02
5.944283991904895093e-01,2.497252132009882830e-01,3.704244015450114391e-02,-1.679885753492205147e-04,4.620103238297901260e-02
3.155389625293736344e-01,-2.971177597096554268e-01,-1.959268152088372572e-02,-1.570485350482619946e-02,-1.467984405107491952e-02
3.828941937276573171e-01,1.119872466463840976e-01,-1.468067491639900024e-01,4.561185599328043683e-02,-1.985850052867332849e-03
4.365626477578357090e-01,-1.518144111523885287e-01,-9.111447523458299225e-02,2.005321906585466607e-02,-5.215702967467872320e-03
1.812008601613979142e-01,-2.338261979680872904e-01,-1.322027008224654354e-01,2.022178346869984988e-02,3.420532775057461006e-02
6.303724600946709611e-01,2.033733021250617723e-01,-7.953812551355027294e-02,3.792721030463730436e-02,-3.017666391170903406e-03
6.097946031951237966e-01,-4.603075025779051477e-01,1.254567785087387644e-01,-5.661130096412037016e-02,-2.133154838839584899e-02
1.265413005350412456e+00,-3.775448796555817554e-01,2.893645898280730600e-01,-7.707071549524557863e-02,-1.174615069879109130e-02
8.641639492935786482e-01,-3.781473065510727039e-01,1.706368397094026323e-01,-5.663278180953790208e-02,-1.997332964228271113e-02
3.155389625293736344e-01,-2.971177597096554268e-01,-1.959268152088372572e-02,-1.570485350482619946e-02,-1.467984405107491952e-02
5.443003942724067290e-01,1.186645170300210106e-02,-1.205050618551211650e-01,4.041142017137056008e-02,-2.092125678477219086e-02
7.303220676745942885e-01,-3.149299494150714085e-01,5.598090260143023800e-02,-2.077968661472573420e-02,8.522217427288980574e-03
5.701564190023236112e-01,-2.149946659856062925e-01,2.456442077658466117e-02,-1.576310523960056109e-02,-2.351643767100070059e-02
7.838951394099951120e-01,1.126267758446585776e-01,-2.705604014212420472e-02,2.521069319692958999e-02,1.643614125666320591e-02
2.618705084991952425e-01,-3.331610191088274497e-02,-7.528495545029079139e-02,9.853783422599460273e-03,-1.144999113647438005e-02
1.239060759871503548e+00,-1.506095573614064098e-01,1.463410250027577519e-01,-2.082264830556057600e-02,1.123865491951525630e-02
6.766536136444158966e-01,-5.112829161629878216e-02,2.886286720232278391e-04,4.778950312699925540e-03,1.175207034188957556e-02
1.024978546794559131e+00,2.131644861696148086e-01,6.025522815170053503e-02,9.789340886347086546e-03,-7.375334898135021966e-03
1.319234187460309071e+00,4.997474330136519871e-02,2.053046881813230251e-01,-3.111710657294708415e-02,-1.402703923545589593e-02
1.372902641490487463e+00,-2.138269144974078162e-01,2.609969621107302573e-01,-5.667574350037274389e-02,-1.725689215005643540e-02
8.657694767579251494e-01,5.728186864681150681e-02,1.910768726302476406e-01,-4.841725917343564500e-02,-1.535652447446567148e-02
4.089983288320704347e-01,-1.149109733450076609e-01,-2.760225435479435330e-03,-1.059944030704773610e-02,-1.477584330513481703e-02
2.658684259525362137e+00,8.698436274887837438e-01,3.029679676383404963e-01,3.005542780871517383e-02,-4.736763872721372337e-03
2.242412492133166069e+00,8.878784310109006928e-01,2.335321369351986420e-01,3.535088625475607538e-02,3.323004884514807467e-02
2.519243074415451034e+00,1.043001163276991772e+00,3.117285157154566222e-01,2.674011483747767981e-02,1.097992964632754642e-02
1.734513513354521530e+00,3.208834899038232047e-02,2.788323544972465817e-01,-3.626548146156050034e-02,-1.121460248916972269e-02
1.586889472272655199e+00,1.137574250300739664e-01,2.083535422888260213e-01,-1.573871595319953354e-02,1.250087441156855217e-02
1.493630525197065184e+00,2.771927278918939752e-01,1.211335189637455234e-01,1.489360832920549882e-02,7.973949671576885390e-03
2.028177550976502985e+00,5.603311937862025527e-01,2.871985156602982481e-01,-5.549370403060194246e-03,1.366709464956200604e-02
9.315191804918623308e-01,3.095769980496682061e-02,4.342277206629635566e-02,4.683927688568623182e-03,-7.279335644075124456e-03
9.714054750591578635e-01,-2.143922390901154551e-01,1.432921708952551443e-01,-3.620103892530812661e-02,-1.528925872750913628e-02
9.315191804918623308e-01,3.095769980496682061e-02,4.342277206629635566e-02,4.683927688568623182e-03,-7.279335644075124456e-03
1.078647000824737079e+00,-5.063717162915809533e-02,1.159475020811076562e-01,-1.576929604107857319e-02,-1.060518781273556144e-02
