Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,1.0,1.0,1.0,0.22330037511621106,global
0.0,0.0,1.0,0.0,0.0,0.13676620519511748,global
0.0,1.0,0.0,0.0,0.0,0.036411121206972936,global
1.0,0.0,0.0,-1.0,1.0,0.12776718855179695,local
0.0,0.0,1.0,1.0,1.0,0.10372367613677384,local
0.0,0.0,1.0,0.0,0.0,0.016669972558184618,local
0.0,1.0,0.0,0.0,0.0,0.0013403342518761223,local
