-1.031127249552531655e+00,1.864636440882989910e-01,-1.143975419510930847e+00,-1.643282929557796923e-01,1.435354174631987556e-01
-9.092487636678926455e-01,2.835472710352842651e-01,-1.256825517427796468e+00,-6.220523937326534469e-02,1.303368725099014747e-01
-1.227156674458508290e+00,9.190391543013928799e-02,-9.257477115311767424e-01,-6.762095340744715966e-01,1.808152364895241337e-01
-1.170615728421836144e+00,5.888132867556034045e-02,-8.913450666136357725e-01,-6.069377944617078136e-01,1.103006005361191894e-01
-1.400592772025924138e+00,-3.535185801056453525e-02,-7.586626978755575124e-01,-8.830363069663332842e-01,2.024369325717818024e-01
-1.211670974201771056e+00,9.760648804192639805e-02,-9.440406909482177422e-01,-6.257972336578053740e-01,1.774096503614567000e-01
-1.436664683451963409e+00,-5.982143189249597426e-02,-7.227207615538455698e-01,-9.373277258590145822e-01,2.074544975726746177e-01
-1.460712624402656479e+00,-7.613448114711693360e-02,-6.987594706727042748e-01,-9.735220051208021141e-01,2.107995409066031611e-01
-1.324987219392454563e+00,1.113333773777491591e-02,-8.368589044954521938e-01,-7.421383083951983428e-01,1.906687381088930100e-01
-1.211670974201771056e+00,9.760648804192639805e-02,-9.440406909482177422e-01,-6.257972336578053740e-01,1.774096503614567000e-01
-8.990477418427627043e-01,3.096761283519987029e-01,-1.255537472403055466e+00,-1.552716032545673475e-01,1.339240870203856903e-01
-1.418192343655304111e+00,-3.288391674038074197e-02,-7.325373086818034452e-01,-9.908400731021865804e-01,2.086396389552699071e-01
-1.380006560856621878e+00,-1.658485674042023753e-02,-7.763116547802283440e-01,-8.791571884903182088e-01,2.008249536989564488e-01
-1.266690315665938371e+00,6.988829356373121859e-02,-8.834934412329938924e-01,-7.628161137529251290e-01,1.875658659515201387e-01
-1.725773750877199531e+00,-4.720406838015350770e-01,-5.634919091939081248e-01,-1.527396568423269874e-01,1.913498985007084929e-01
-1.398769823375707544e+00,-5.332419069996854888e-02,-7.719313883408693844e-01,-7.718728034541375571e-01,1.971771963943333150e-01
-1.206062367722094075e+00,-4.351504185423285542e-02,-8.107881883389976840e-01,-6.915922173280960594e-01,3.202424729882930587e-01
-1.187623033251078208e+00,1.139195372965473574e-01,-9.680019818293591483e-01,-5.896029543960177310e-01,1.740646070275281565e-01
-1.141165932480866507e+00,1.310272551319086320e-01,-1.022880920080482925e+00,-4.383660531460193965e-01,1.638478486433257719e-01
-9.981931398598135052e-01,9.269192479452185995e-02,-1.020771494805169821e+00,-3.516256828171297477e-01,2.900765401887973050e-01
-5.436133060139755058e-01,5.747981518762402819e-01,-1.595375811178393333e+00,2.441639213742776149e-01,9.074123765000938202e-02
-5.350510653200198918e-01,5.854086285190741590e-01,-1.601044122642493406e+00,2.299459002193990353e-01,9.080178044414830008e-02
-5.264888246260640559e-01,5.960191051619079250e-01,-1.606712434106593479e+00,2.157278790645203448e-01,9.086232323828721813e-02
-5.024408836753712082e-01,6.123321544165288843e-01,-1.630673724987734996e+00,2.519221583263078768e-01,8.751727990435867466e-02
-5.264888246260640559e-01,5.960191051619079250e-01,-1.606712434106593479e+00,2.157278790645203448e-01,9.086232323828721813e-02
-5.264888246260640559e-01,5.960191051619079250e-01,-1.606712434106593479e+00,2.157278790645203448e-01,9.086232323828721813e-02
-5.264888246260640559e-01,5.960191051619079250e-01,-1.606712434106593479e+00,2.157278790645203448e-01,9.086232323828721813e-02
-5.264888246260640559e-01,5.960191051619079250e-01,-1.606712434106593479e+00,2.157278790645203448e-01,9.086232323828721813e-02
