Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,1.0,0.0,0.21134363177132345,global
1.0,0.0,0.0,0.0,0.0,0.1494701592480409,global
0.0,0.0,1.0,0.0,0.0,0.04107340936554582,local
0.0,0.0,0.0,1.0,0.0,0.009076181810106406,local
1.0,0.0,0.0,0.0,0.0,0.004459598252834066,local
