Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,1.0,0.0,0.2055074263822889,global
1.0,0.0,0.0,0.0,0.0,0.12477372414843611,global
0.0,0.0,1.0,0.0,0.0,0.0,global
0.0,0.0,0.0,1.0,0.0,0.013605350944336311,local
1.0,0.0,0.0,0.0,0.0,0.005039177627912613,local
0.0,0.0,1.0,0.0,0.0,0.0,local
