-1.932108671886169748e+00,-7.528041361723506464e-01,-3.970461060832287115e-01,1.437726421778914299e-01,-1.106737215096447180e-01
-1.458065405707842155e+00,3.627289079164384145e-01,-2.967664729382710198e-02,-4.197937970706966393e-02,-8.194415409571675912e-02
-1.171732203921019400e+00,1.395867574716704640e+00,7.177705604753579216e-01,-1.358544002761061797e-01,-3.093747610423743799e-01
-1.504178421683729505e+00,4.350937704110717785e-01,-4.372698324978622764e-01,-4.520712714491448292e-02,-7.695048815706162504e-02
-1.599285085240138127e+00,8.045936616924183049e-01,1.122310845236750287e+00,-1.458783714449929381e-02,6.969262856729180333e-02
-1.521469002437062734e+00,2.115528542010951529e-01,-4.233626146855016814e-01,-3.737112247265206300e-02,-7.103447530118622844e-02
-2.223977329080937260e+00,-1.043166025778364814e+00,-4.044079128360707487e-01,2.538646246977327436e-02,1.435537785808657651e-01
-1.203847520881978328e+00,9.920459150713576424e-01,-4.390540657792287305e-01,2.318154864620802780e-02,9.808596965313193250e-02
-1.473064040642682038e+00,4.865024152477079866e-01,-2.333451000537108411e-01,2.073510827095348397e-02,1.055202261034707267e-01
-1.588225030239904356e+00,1.898766671102566361e-01,-4.235112976157396347e-01,2.546923160697378563e-02,1.161791314343718629e-01
-1.452562379878283405e+00,4.729952252141746971e-01,-4.289969804969711586e-01,2.466181409140932868e-02,1.097933096292283417e-01
-1.444647749016677363e+00,5.788901362514637938e-01,-4.367634958065660933e-01,3.021717520506037591e-01,-2.040675347430652709e-01
-2.009388299201551042e+00,-4.638909680154044701e-01,3.728104313603798903e-01,1.178095211406138265e-02,1.150513518442000671e-01
-1.200600173071613597e+00,9.280480521627312296e-01,-4.396393458614651917e-01,-4.121409784370122509e-02,-8.741372939382319185e-02
-8.918488861451594474e-01,1.541943906253088192e+00,-4.409113360582306851e-01,7.035980069923075675e-02,2.109910779194224539e-01
-1.634521211071746860e+00,-2.437927755216984238e-02,-4.187912122844755225e-01,-3.669827454301510805e-02,-6.571295713023328489e-02
-1.657131652798683685e+00,-7.156570390282279703e-02,-4.178769318042702685e-01,-3.656370495708771706e-02,-6.464865349604265177e-02
-2.163532950129141597e+00,-1.048313909819556855e+00,-4.008962386133317346e-01,1.374169029508304218e-01,-1.048823943894237054e-01
-2.020106102741456411e+00,-4.633047991696956358e-01,3.661858228521683856e-01,-5.639812712605152267e-02,-7.234204999650228896e-02
-2.313610472967197573e+00,-1.315353977346682690e+00,-4.793449004606709085e-03,-2.155872475456790394e-01,1.729609562741463158e-02
-2.345192494031981933e+00,-1.301187229899704256e+00,-7.012645897978148080e-03,-4.443260094223611123e-02,-4.528802158396871835e-02
-1.683315731297166273e+00,1.183693645577703624e-01,-4.264644575215856270e-01,1.950685858001334205e-01,5.530892191159131333e-02
-1.996630530163064243e+00,-1.652312734261649485e-01,1.148284026759509802e+00,-6.423150679536915320e-03,9.222279999043819787e-02
-2.143010984064591007e+00,-4.477636626843739531e-01,1.147145101132529765e+00,-7.379481240408547471e-02,-8.878478004512047050e-02
-1.535000395160315279e+00,7.656496209668064434e-01,7.364754593755129530e-01,1.698935158462697714e-01,1.689877714675841469e-02
-1.282501732865951150e+00,9.165748085809861667e-01,-4.998382846762439158e-02,-5.075737148082359873e-02,-9.531029239092625449e-02
-1.470955259680143623e+00,5.471960316318942308e-01,-3.860750009065588850e-02,1.667383286457035929e-02,1.001828389435224231e-01
-1.266358985089185207e+00,6.741321461600748854e-01,-4.233182870064576275e-01,3.128669249032500765e-02,1.061305897773884288e-01
-1.498858560710125909e+00,2.587392805517481076e-01,-4.242768951657069354e-01,-3.750569205857956501e-02,-7.209877893537675053e-02
-1.766841964951065380e+00,-4.314087883499315712e-01,7.885166941856796008e-01,-4.087035216398537951e-02,-7.815788159637648835e-02
-1.371170273901082259e+00,3.709712935414797297e-01,-4.164263136352695516e-01,1.423674036977720103e-01,-1.358023091504405588e-01
-5.868078032133978716e-01,1.742710383899037652e-01,-3.253857493176839921e-01,-3.094695710776411701e-01,6.285691729359887958e-02
-1.445812582026977822e+00,3.569007101062049436e-01,-2.795975623199420390e-02,-4.075701054703706472e-02,-8.166630537726526917e-02
-1.076253278164780003e+00,1.193162311021983779e+00,1.150691619547766331e+00,1.129837114237197682e-02,6.420578228786932851e-02
-1.080719047458339244e+00,1.597021521029168722e+00,7.317680671858000085e-01,2.392992057039660114e-01,1.859641127315868614e-01
-5.590401332025709547e-01,2.080439965132114821e+00,-4.415595689315184313e-01,9.725311573475436955e-02,2.620095821721515339e-01
1.941230764302225520e+00,-9.702785054116824792e-01,2.476575448734352758e-02,-5.965701391063904513e-02,1.186064560890311426e-01
5.906100346558491587e-01,-1.720999190114613109e+00,-5.988753961035647722e-02,3.858837642585586369e-01,-5.977589193589738503e-02
2.735665953693523722e+00,3.366500709986566253e-01,2.281389687979751280e-02,1.739056841254682517e-02,2.780379495966542880e-01
2.203910774648801141e+00,-5.158118473088344480e-01,2.074799763106097150e-02,-5.735384660563658255e-02,1.087928189066819096e-01
1.208387904925561696e+00,-1.374930783125983380e+00,-2.484917461922622750e-02,-1.016939672648989879e-01,1.224896134188303010e-01
8.801267014232703190e-01,-1.802714864277598306e+00,-3.514359818980983263e-02,-1.776495085564288035e-01,-5.633424997885738694e-02
8.049810836983151141e-01,-1.303440215646598288e+00,-7.833317765184055759e-02,-2.042681073937824276e-01,-7.065447316927797594e-02
2.903169688304067630e+00,-7.904811209263047367e-01,1.146471041475974895e-01,1.001555234754836210e-02,1.230723997242871848e-01
1.368247695301195055e+00,3.406998809433618991e-01,-1.341296732274625536e-01,-2.269532195507681926e-01,-1.099234888953498634e-01
1.032082716752953822e+00,-1.063815671051886236e+00,-7.100624066864741346e-02,-1.959533669986559534e-01,-7.496679707553000060e-02
1.495275911101805910e+00,-3.587885788640519102e-01,-6.701040638270988614e-02,1.606226970726352121e-01,-2.134315934273417481e-01
2.370252467628692461e+00,-3.097393561663055461e-01,1.852082062692045339e-02,-1.198202632379028465e-01,-8.247065257574937025e-02
2.541072968982312386e+00,6.564639857745948603e-01,-2.590569314250862343e-02,-7.869326290334843765e-02,8.016683952251579814e-02
3.770036260150378293e+00,-3.950598621973726576e-01,1.877837768479802272e-01,7.602541330974490474e-01,-1.268204355481182821e-01
1.928184747144527478e+00,-1.490057003442103234e+00,5.455743400271320653e-02,-1.065562194738854940e-01,-5.464651766639494479e-02
2.294037108411023151e+00,-1.024779069809946597e+00,7.265513025028685901e-02,4.936752815348748324e-01,-6.215111205837808850e-02
2.387456304129339291e+00,1.366888335072284244e+00,-9.233830582823426836e-02,-1.203110231555895027e-01,5.933610879129741500e-02
4.296607283570046398e-01,-6.568720899300071192e-01,-1.584610561447031829e-01,-1.937229638873720905e-01,9.536881262477342469e-02
2.471910645968979470e+00,-2.376996790653109759e-01,2.972317810693378415e-02,-4.734924421429931307e-02,1.038308909460173846e-01
2.219128842238895505e+00,-1.799143041481612304e-01,-6.737437595691453396e-03,-1.372869328541429512e-01,-8.747460221783365242e-02
3.209331850988530466e+00,8.555591215283107065e-01,2.586679732244040464e-02,-1.006482472812154638e-01,-1.060231059516668628e-01
5.152832623719826088e+00,5.145831506596284299e+00,-6.923106576045573446e-02,-1.218816679253716950e-01,-2.038839309277108436e-01
1.375228205798087799e+00,-1.284978151439362559e+00,-1.884148073074395913e-02,-1.593301657699650598e-01,-6.560850184577404764e-02
2.379062583850741763e+00,-1.298932862216990891e+00,8.915785420743509160e-02,-7.830730126116658418e-02,-5.546144982927669886e-02
3.043076902261323990e+00,-8.036001446428306938e-01,1.250458829693750218e-01,-4.552707540352474158e-02,-6.248240869215782034e-02
2.837410876286497352e+00,-1.044397026928960859e+00,1.309681630026048871e-01,8.251634268157470586e-02,3.166167188954989165e-01
