Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,0.0,1.0,0.038086494348090555,global
0.0,1.0,0.0,0.0,0.0,0.016328575137059088,global
0.0,0.0,1.0,0.0,0.0,0.0,global
0.0,0.0,0.0,0.0,1.0,0.0058354864526180186,local
0.0,1.0,0.0,0.0,0.0,0.0011465232748465416,local
0.0,0.0,1.0,0.0,0.0,4.4070276167818834e-32,local
