Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,1.0,0.0,0.16237769982907116,global
1.0,0.0,0.0,0.0,0.0,0.10182082318379033,global
0.0,0.0,0.0,0.0,1.0,0.03287525735483346,global
0.0,1.0,0.0,0.0,0.0,0.009504908440408294,global
0.0,0.0,1.0,0.0,0.0,0.0,global
0.0,0.0,0.0,0.0,1.0,0.027599846820495537,local
0.0,1.0,0.0,0.0,0.0,0.0023436528914550924,local
0.0,0.0,1.0,0.0,0.0,0.0,local
