Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,1.0,0.0,0.16389830440966233,global
1.0,0.0,0.0,0.0,0.0,0.11385646417875453,global
0.0,0.0,0.0,0.0,1.0,0.03190202676180169,global
0.0,1.0,0.0,0.0,0.0,0.00957012809652893,global
0.0,0.0,1.0,0.0,0.0,0.0,global
0.0,0.0,0.0,0.0,1.0,0.024305933720299617,local
0.0,1.0,0.0,0.0,0.0,0.0022272939185537712,local
0.0,0.0,1.0,0.0,0.0,0.0,local
