Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,1.0,0.0,0.0,0.1932682095878554,global
0.0,0.0,0.0,1.0,0.0,0.08945719343962517,global
1.0,0.0,0.0,0.0,0.0,0.020602659458360907,global
0.0,1.0,0.0,0.0,0.0,0.012900776913996463,global
0.0,0.0,0.0,1.0,0.0,0.05214467284684236,local
1.0,0.0,0.0,0.0,0.0,0.0028054096146748323,local
0.0,1.0,0.0,0.0,0.0,0.0010951177650457443,local
