"pic_cervical","pic_thoracic","pic_lumbar","pic_sacral","pic_caudal","pic_CS","pic_CTSCa","pic_CT","pic_TL","pic_LS","pic_SCa","pic_SCaB"
0,2.27702238757254e-16,0,0,0.000697398595831268,0,-0.000697398595831268,0,2.27702238757254e-16,0,0.00069739859583123,0.00139479719166254
0,2.19436668618921e-16,0,0,0.0045599228043369,0,-0.00455992280433673,0,2.19436668618921e-16,0,0.00455992280433679,0.00911984560867347
0,0,0,0,0.0106041310359587,0,-0.0106041310359585,0,0,0,0.0106041310359585,0.0212082620719174
0,0,0,0,-0.0131959718340508,0,0.0131959718340507,0,0,0,-0.0131959718340507,-0.0263919436681016
0,0,0,0,-0.0801193696254516,0,0.0801193696254517,0,0,0,-0.0801193696254517,-0.160238739250903
0,0,0,0,-7.96739995145426e-17,0,0,0,0,0,0,-3.18695998058171e-16
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,-9.4796028242463e-17,0,0,0,0,0,0,-9.4796028242463e-17,0,0,-1.89592056484926e-16
0,-9.48118121546282e-17,0,0,0,0,0,0,-9.48118121546282e-17,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,-8.98238100818921e-17,0,0,0,0,0,0,-8.98238100818921e-17,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,-9.66293055064757e-17,0,0,0.0029222356794396,0,-0.00292223567943955,0,-9.66293055064757e-17,0,0.00292223567943965,0.0058444713588793
0,8.75553487239424e-17,0,0,-0.00328676424614946,0,0.00328676424614941,0,8.75553487239424e-17,0,-0.0032867642461495,-0.006573528492299
0,0,0,0,0.00420412379122949,0,-0.00420412379122939,0,0,0,0.00420412379122953,0.00840824758245897
0,0,0,0,0.0127132940951436,0,-0.0127132940951434,0,0,0,0.0127132940951436,0.0254265881902872
0,1.08773583537281e-16,0,0,0.0181524030979043,0,-0.0181524030979041,0,1.08773583537281e-16,0,0.0181524030979042,0.0363048061958086
0,0,0,0,0.027868288672256,0,-0.0278682886722559,0,0,0,0.027868288672256,0.0557365773445121
0,0,0,0,-0.0741429440714397,0,0.0741429440714397,0,0,0,-0.0741429440714397,-0.148285888142879
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.180714031837988,0,0.180714031837988,0,0,0,-0.180714031837988,-0.361428063675975
0,0,0,0,-4.50081004422683e-17,0,0,0,0,0,0,0
0,0,0,0,5.20472719195253e-17,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,-3.06610662215955e-16,0,0,-7.66526655539886e-17,0,0,0,-3.06610662215955e-16,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1.43965647610882e-16,0,0,0,0,0,0,1.43965647610882e-16,0,0,0
0,0,0,0,-5.80398060425248e-17,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.98207213478656e-17,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0.0677293896636304,0,0,0.0338646948318152,0,0.0338646948318152,0.0677293896636304,0.0677293896636304,0,0.0338646948318152,0.0677293896636304
0,0,0,0,-0.092672157638206,0,0.092672157638206,0,0,0,-0.092672157638206,-0.185344315276412
0,0,0,0,0.0566245946115457,0,-0.0566245946115457,0,0,0,0.0566245946115457,0.113249189223091
0,0,0,0,0,0,0,0,0,0,0,0
-0.0480206320085107,0.524071520857646,-0.266847215157949,0.048132618524021,0.593334456806366,-0.0961532505325318,-0.165416186481252,0.476050888849135,0.257224305699697,-0.218714596633928,0.641467075330387,1.3310667691848
-0.0036813822519356,0.175176554982388,-0.222091374716499,-0.069799254952342,-0.16355771871978,0.0661178727004065,0.404852146402574,0.171495172730452,-0.046914819734112,-0.291890629668841,-0.233356973672122,-0.536513202296586
0.00702965879015255,0.0693807941911041,-0.000275735006546131,0.177000209198828,-0.150489683848012,-0.169970550408675,0.0498999276304406,0.0764104529812566,0.0691050591845579,0.176724474192282,0.026510525350816,0.23002125990046
-9.20117145967959e-17,0.0194836669018772,0.0323143235446042,-0.10035408213943,-0.202538408614379,0.10035408213943,0.322376157655686,0.0194836669018772,0.0517979904464817,-0.0680397585948253,-0.302892490753809,-0.706139063647047
-1.2735687689359e-16,0.0923868989216493,-0.0923868989216491,0.0488082109102944,-0.240158004507419,-0.0488082109102944,0.283736692518774,0.0923868989216488,0,-0.0435786880113547,-0.191349793597124,-0.333891376283954
0,0,-9.34313308945562e-17,-0.0498117334420111,-0.330410936591302,0.0498117334420111,0.380222670033313,0,0,-0.0498117334420111,-0.380222670033313,-0.810257073508637
0,0,1.1688749653906e-16,0.0935296502412593,-0.169677592687532,-0.0935296502412593,0.076147942446273,0,0,0.0935296502412593,-0.076147942446273,-0.0587662346512867
0,0,0,-0.0660223514251072,-0.0660223514251072,0.0660223514251072,0.132044702850214,0,0,-0.0660223514251072,-0.132044702850214,-0.330111757125536
0,0,0,-0.166502557519738,-0.499507672559215,0.166502557519738,0.666010230078954,0,0,-0.166502557519738,-0.666010230078954,-1.49852301767765
0,0.226954520676302,-0.226954520676303,0.226954520676303,-1.56376827663457,-0.226954520676303,1.56376827663457,0.226954520676303,0,0,-1.33681375595827,-2.44667299124024
0,0,0,0,-0.232041047050925,0,0.232041047050925,0,0,0,-0.232041047050925,-0.464082094101849
0,0,0,0,0.247612759120891,0,-0.247612759120891,0,0,0,0.247612759120891,0.495225518241782
0,-0.130988471614616,0,-0.130988471614616,-0.327471179036541,0.130988471614616,0.327471179036541,-0.130988471614616,-0.130988471614616,-0.130988471614616,-0.458459650651157,-1.04790777291693
0.0395571410420384,0.38655723163853,-0.244125975088368,0.371579445623694,0.186794705364736,-0.332022304581656,-0.132259778307862,0.426114372680569,0.142431256550162,0.127453470535327,0.55837415098843,1.48832774760056
0,-0.298494312006886,0.13454352788798,-0.0481503671258815,0.378022938431739,0.0481503671258815,-0.628366883312744,-0.298494312006886,-0.163950784118906,0.0863931607620983,0.329872571305857,0.611594775485833
2.28507741043412e-16,0.0763748040334686,0.0154283260219758,-0.0176722198569875,0.697669471934477,0.0176722198569874,-0.603622448044021,0.0763748040334679,0.0918031300554445,-0.0022438938350117,0.67999725207749,1.34232228429799
0,-0.141170608954538,0.0235284348257564,0.164699043780295,-0.352926522386346,-0.164699043780295,0.0470568696515128,-0.141170608954539,-0.117642174128782,0.188227478606051,-0.188227478606051,-0.211755913431807
0,0.0869072499313748,-0.0434536249656874,0.0434536249656874,-0.217268124828437,-0.0434536249656874,0.260721749794124,0.0869072499313748,0.0434536249656874,0,-0.17381449986275,-0.304175374759812
1.33108976906701e-16,-0.397128474164199,0.136177087468306,0.0596129718787437,-0.846544830782858,-0.0596129718787435,0.389803384739915,-0.397128474164199,-0.260951386695893,0.19579005934705,-0.786931858904114,-1.51425074592948
0,0.57547913952205,-0.238309845565278,0.189270251118577,-0.203380475643192,-0.189270251118577,0.589589364046665,0.575479139522049,0.337169293956771,-0.0490395944467019,-0.0141102245246158,0.161049802069345
-1.25129715587658e-16,0.0834455885580483,-0.153955275213375,0.0440239202689499,-1.05015750394675,-0.0440239202689499,1.08957917223585,0.0834455885580488,-0.0705096866553261,-0.109931354944425,-1.0061335836778,-1.96824324708665
0,-0.0821302040830868,0,-0.0360682250845394,-0.586183471953959,0.0360682250845394,0.540121492955412,-0.0821302040830868,-0.0821302040830868,-0.0360682250845398,-0.622251697038499,-1.28057161916154
0,0.166620782843773,0,0.0833103914218867,-1.2496558713283,-0.0833103914218867,1.33296626275019,0.166620782843773,0.166620782843773,0.0833103914218867,-1.16634547990641,-2.24938056839094
0,0,0,0.138752879230166,-0.693764396150828,-0.138752879230166,0.555011516920663,0,0,0.138752879230166,-0.555011516920663,-0.97127015461116
0,-0.248636625024743,0,-0.248636625024743,0.994546500098972,0.248636625024743,-0.994546500098972,-0.248636625024743,-0.248636625024743,-0.248636625024743,0.745909875074229,1.24318312512372
0,-3.75774077212575e-16,0,0.211541999263756,0.211541999263756,-0.211541999263756,-0.423083998527511,0,0,0.211541999263756,0.423083998527511,1.05770999631878
0,0,0,0,0,0,0,0,0,0,0,0
0,0.170044614095799,-0.191238307850472,0.00213604685579595,-0.737326145661206,-0.00213604685579595,0.905234712901209,0.170044614095799,-0.0211936937546731,-0.189102260994676,-0.73519009880541,-1.46824415075503
1.25926482145622e-16,-0.0394753910790583,-0.00233906589022164,-0.120774914135968,1.91999002231648,0.120774914135968,-1.83869049925957,-0.039475391079058,-0.0418144569692794,-0.12311398002619,1.79921510818051,3.47765530222505
0,-0.0513927217120556,0.119798403213663,-0.150335780623778,2.07775660473267,0.150335780623778,-1.97881354582095,-0.0513927217120559,0.068405681501607,-0.0305373774101154,1.92742082410889,3.704505867594
0,-0.180549811052075,0.0577089679162028,-0.00287087397617239,-0.184261264703808,0.00287087397617247,0.00658232762790573,-0.180549811052074,-0.122840843135873,0.0548380939400303,-0.18713213867998,-0.377135151336132
-1.86032934382947e-16,-3.72065868765894e-16,-0.41890892698284,0.322492051224147,-0.62836339047426,-0.322492051224147,0.305871339250113,0,-0.41890892698284,-0.0964168757586928,-0.305871339250113,-0.28925062727608
0,0,0,-0.199940026986507,0,0.199940026986507,0.199940026986507,0,0,-0.199940026986507,-0.199940026986507,-0.599820080959521
0,0,0,0,0,0,0,0,0,0,0,0
0,0.144912470501087,-0.144912470501087,0.144912470501087,-0.144912470501087,-0.144912470501087,0.144912470501087,0.144912470501087,0,0,0,0.144912470501087
-8.65907909189017e-17,0.0487462817145103,-0.243731408572551,-0.0974925634290206,0.487462817145103,0.0974925634290206,-0.341223972001572,0.0487462817145106,-0.194985126858041,-0.341223972001572,0.389970253716082,0.682447944003144
0,-0.212238179989004,0.212238179989004,0,0,0,-0.212238179989004,-0.212238179989004,0,0.212238179989004,0,0
-9.98092358529569e-17,-0.155566939648955,0.0759587853933592,0.146278652217162,-0.384934674506092,-0.146278652217162,0.0830890826399751,-0.155566939648955,-0.0796081542555958,0.222237437610521,-0.23865602228893,-0.331033392360699
1.13679785757401e-16,0.0764685536773032,-0.122585391530338,0.0408305401180756,-0.118619866734694,-0.0408305401180755,0.154257880293922,0.0764685536773032,-0.0461168378530347,-0.081754851412262,-0.0777893266166181,-0.114748113115161
2.30539855879256e-16,0.0492098261318747,-0.216744756774662,0.147703552594694,-0.686667458463806,-0.147703552594694,0.588173732000987,0.0492098261318747,-0.167534930642788,-0.0690412041799687,-0.538963905869113,-0.930224259143531
0,-0.388514344942906,0.679900103650085,-0.582771517414359,1.06841444859299,0.582771517414359,-0.874157276121538,-0.388514344942906,0.291385758707179,0.0971285862357264,0.485642931178632,0.388514344942906
-1.11850373890201e-16,-0.0769039062646542,0.0344922584560167,-0.0280067348496676,-0.24522782462053,0.0280067348496677,0.196330653205544,-0.0769039062646537,-0.0424116478086367,0.00648552360634918,-0.273234559470198,-0.574475853790064
-3.01704586710582e-16,0.0856866698022357,0.0602819100541946,-0.048947199942625,1.33214609192845,0.0489471999426249,-1.19751222218359,0.0856866698022363,0.145968579856431,0.0113347101115697,1.28319889198583,2.51745058402903
-5.34784095106151e-16,0.00123218514458798,-0.0397205318584819,-0.0104555817132626,-0.31668759958356,0.0104555817132625,0.32837536644141,0.00123218514458834,-0.0384883467138938,-0.0501761135717444,-0.327143181296823,-0.664741944306908
1.69678346205992e-16,-0.122511000698523,0.168928022414209,-0.168928022414209,1.59217569691568,0.168928022414209,-1.54575867519999,-0.122511000698523,0.0464170217156858,0,1.42324767450147,2.67756732658872
-1.83339909760916e-16,0.0344265750020953,0.0546675232191931,-0.0546675232191933,-0.503628866970366,0.0546675232191931,0.592722965191653,0.0344265750020949,0.0890940982212884,-3.66679819521831e-16,-0.558296390189559,-1.17126030359831
0,0.0912982928617571,-0.0912982928617574,0.0912982928617574,1.27817610006461,-0.0912982928617574,-1.2781761000646,0.0912982928617574,-6.487133878022e-16,0,1.36947439292636,2.83024707871448
0,0.374812172461039,-0.374812172461039,-0.374812172461039,-1.49924868984416,0.374812172461039,2.24887303476623,0.374812172461039,0,-0.749624344922078,-1.87406086230519,-4.12293389707143
0,0.128009774449388,0,0,-0.217140103550435,0,0.345149877999823,0.128009774449388,0.128009774449388,-3.52244495159884e-16,-0.217140103550435,-0.43428020710087
0,-0.220447925557393,1.95797090147736e-16,0,-0.992015665008268,9.7898545073868e-17,0.771567739450875,-0.220447925557393,-0.220447925557393,0,-0.992015665008268,-1.98403133001654
0,0,0,0,0.204294461611359,0,-0.204294461611359,0,0,0,0.204294461611359,0.408588923222718
0,0.213256946054462,-0.213256946054462,0.106628473027231,0,-0.106628473027231,0.106628473027231,0.213256946054462,0,-0.106628473027231,0.106628473027231,0.319885419081694
0,0,0,0,-0.430468616981434,0,0.430468616981434,0,0,0,-0.430468616981434,-0.860937233962869
0,0.0457291128551939,0.0762151880919902,0.243888601894369,-1.98159489039175,-0.243888601894369,1.78343540135257,0.0457291128551941,0.121944300947184,0.320103789986359,-1.73770628849738,-3.23152397510039
0,0.26743000529107,0.160458003174642,0.427888008465712,-0.320916006349284,-0.427888008465712,0.160458003174642,0.26743000529107,0.427888008465712,0.588346011640353,0.106972002116428,0.641832012698567
0,-0.000509960915879743,0.0270810953172925,0.0339749090654195,-0.756536012117217,-0.0339749090654194,0.722051142135917,-0.000509960915880184,0.0265711344014122,0.0610560043827118,-0.722561103051797,-1.41114729703817
9.29190531744921e-17,0.0521620666181483,-0.0374356953953026,-0.018811951385563,1.03663479990489,0.018811951385563,-0.965660781901179,0.0521620666181486,0.0147263712228461,-0.0562476467808656,1.01782284851933,2.01683374565309
0,0,0,-0.175809763453655,1.05485858072193,0.175809763453655,-0.879048817268277,0,0,-0.175809763453655,0.879048817268277,1.5822878710829
1.07694945895154e-16,0.0776274414602411,-0.0557116970478924,-0.0279958933687572,0.14149305738943,0.0279958933687572,-0.0358697225604307,0.0776274414602415,0.0219157444123489,-0.0837075904166497,0.113497164020671,0.198998434672586
0,0,0,-0.120451176284416,0.240902352568832,0.120451176284416,-0.120451176284416,0,0,-0.120451176284416,0.120451176284416,0.120451176284416
-1.11541303704952e-16,0.166590724449562,-0.178112896347936,0.0274542816580675,-1.58285538921498,-0.0274542816580675,1.72199183200648,0.166590724449562,-0.0115221718983731,-0.150658614689868,-1.55540110755692,-3.08334793345576
-8.87033103215581e-17,-0.168771059959126,0.137326738162914,0.1189256716596,-0.411873894274985,-0.1189256716596,0.124177162656258,-0.168771059959126,-0.0314443217962121,0.256252409822514,-0.292948222615384,-0.466970773571168
0,-0.114384696699883,0.0621822492324778,0.0316336270135315,-0.0205688204538736,-0.0316336270135314,-0.125449503259541,-0.114384696699883,-0.0522024474674049,0.0938158762460092,0.011064806559658,0.0537632401328478
0,0.107238561214124,0.107238561214124,0.232749545957863,0.44722666838611,-0.232749545957863,-0.572737653129849,0.107238561214124,0.214477122428248,0.339988107171987,0.679976214343972,1.59270197464581
0,0.224175918210075,0.224175918210075,-0.44835183642015,0,0.44835183642015,0.672527754630226,0.224175918210075,0.44835183642015,-0.224175918210075,-0.44835183642015,-1.34505550926045
-2.40462633810929e-16,-0.192879558670239,0.216055172956936,-0.017516722052918,0.32203302987131,0.0175167220529179,-0.49739586648863,-0.192879558670239,0.0231756142866971,0.198538450904018,0.304516307818392,0.591515893583866
0,0.0245103309642273,0.0313274043503925,-0.0422035885422903,-1.99636865842416,0.0422035885422903,2.06308257793068,0.024510330964227,0.0558377353146193,-0.0108761841918977,-2.03857224696645,-4.11934808247519
0,0,0,-0.124611196569807,0.249222393139613,0.124611196569807,-0.124611196569807,0,0,-0.124611196569807,0.124611196569807,0.124611196569807
0,0.038697462642746,-0.077394925285492,-0.19348731321373,-1.12222641663963,0.19348731321373,1.35441119249611,0.0386974626427455,-0.0386974626427466,-0.270882238499222,-1.31571372985336,-2.82491477292046
0,0.082464362170839,0,0.247393086512517,-0.412321810854195,-0.247393086512517,0.247393086512517,0.082464362170839,0.082464362170839,0.247393086512517,-0.164928724341678,-0.082464362170839
0,-0.373643972893066,0.373643972893066,-0.373643972893066,1.1209319186792,0.373643972893066,-1.1209319186792,-0.373643972893066,0,0,0.747287945786131,1.1209319186792
-8.18131634069827e-17,-0.0563296189563803,0.303068613052126,0.0537602952895932,-0.821343097165304,-0.0537602952895932,0.711253182919331,-0.05632961895638,0.246738994095746,0.35682890834172,-0.767582801875711,-1.48140530846183
2.43254940670154e-16,-0.139328442285138,0.0320884951141771,0.105619597785442,-1.71342791221177,-0.105619597785442,1.46847987214119,-0.139328442285138,-0.107239947170962,0.137708092899619,-1.60780831442633,-3.10999703106722
1.77093975753906e-16,0.099695045401856,-0.465331994332199,0,1.71303453335539,0,-1.61333948795353,0.099695045401857,-0.365636948930343,-0.465331994332199,1.71303453335538,3.42606906671077
-1.68507883347262e-16,0,0.0983748941585564,0,0.857266934810276,0,-0.857266934810276,-6.74031533389048e-16,0.0983748941585564,0.0983748941585564,0.857266934810276,1.71453386962055
0,0,0.183493960854393,0,0.183493960854393,0,-0.183493960854393,0,0.183493960854393,0.183493960854393,0.183493960854393,0.366987921708787
0,0.314037146510664,0,0,0.314037146510664,0,0,0.314037146510664,0.314037146510664,0,0.314037146510664,0.628074293021328
1.37216754186928e-16,0.0426272290286187,-0.351611890541238,0.483777324054804,-2.93849388093621,-0.483777324054804,2.49734378591003,0.042627229028619,-0.30898466151262,0.132165433513565,-2.45471655688141,-4.42565578970802
1.72236653600655e-16,0.0936076251116355,-0.0936076251116351,0.0936076251116351,0.00670598202059295,-0.0936076251116351,-0.00670598202059295,0.0936076251116351,6.88946614402621e-16,0,0.100313607132228,0.294234839376091
0,0.310385577133493,-0.310385577133493,0.310385577133493,-0.620771154266987,-0.310385577133493,0.620771154266987,0.310385577133493,0,0,-0.310385577133493,-0.310385577133493
0,0,0,0.43091812729076,-2.24394394096192,-0.43091812729076,1.81302581367116,0,0,0.43091812729076,-1.81302581367116,-3.19513350005156
0,-6.9691856726745e-16,0,-1.74229641816862e-16,-0.331721940075354,0,0.331721940075355,0,0,0,-0.331721940075356,-0.663443880150711
0,0,0,0,-2.62874204899275,0,2.62874204899275,0,0,0,-2.62874204899275,-5.2574840979855
0.0521173553744886,-0.132336094006569,-0.144561683063873,0.23038590410045,-1.30687002661677,-0.178268548725961,0.99626538388424,-0.0802187386320805,-0.276897777070442,0.0858242210365774,-1.07648412251632,-1.92258234093219
0,0.581546363933951,-0.401066457885484,-0.160426583154194,0.0401066457885484,0.160426583154194,0.701866301299596,0.581546363933951,0.180479906048468,-0.561493041039677,-0.120319937365645,-0.401066457885484
0,-0.121700258816321,0,-0.486801035265285,2.67740569395907,0.486801035265285,-2.3123049175101,-0.121700258816321,-0.121700258816321,-0.486801035265285,2.19060465869378,3.89440828212228
0.0908051466141612,0.862648892834532,-0.181610293228322,-0.0908051466141612,-0.77184374622037,0.181610293228322,1.81610293228322,0.953454039448693,0.681038599606209,-0.272415439842484,-0.862648892834532,-1.81610293228322
-0.26555929176748,0.929457521186179,0,0.26555929176748,-0.929457521186179,-0.531118583534959,1.3277964588374,0.663898229418699,0.929457521186179,0.26555929176748,-0.663898229418699,-1.06223716706992
0,0.10344143739142,-0.10344143739142,-0.10344143739142,0.82753149913136,0.10344143739142,-0.62064862434852,0.10344143739142,0,-0.20688287478284,0.72409006173994,1.34473868608846
-0.428066972387983,2.21009889608445,0.000302604316299933,-0.277924989038373,1.37343508190008,-0.150141983349611,0.686521830834757,1.78203192369647,2.21040150040075,-0.277622384722073,1.09551009286171,1.91309519668505
0.00276675942924732,1.391490778741,0.0388682399834592,-0.00529773212086058,0.570383815074154,0.00806449155010789,0.829171455216955,1.39425753817025,1.43035901872446,0.0335705078625986,0.565086082953294,1.12487443378573
-0.0309043579528698,-0.446883969593625,-0.0184721844587537,-0.000238389608746469,-0.79546273295042,-0.0306659683441233,0.31791279501267,-0.477788327546495,-0.46535615405238,-0.0187105740675001,-0.795701122559166,-1.59164063472708
0.0133303807972475,3.36112823888689,-0.0152378718166354,-0.0842167654084205,0.523372711321112,0.097547146205668,2.93530267377145,3.37445861968414,3.34589036707025,-0.0994546372250559,0.439155945912691,0.794095126416962
-0.0462637824658586,0.138791347397576,0.0925275649317172,-0.0925275649317172,0.601429172056162,0.0462637824658586,-0.416374042192728,0.0925275649317172,0.231318912329293,4.10904931998767e-17,0.508901607124445,0.925275649317172
-0.0947614810885675,0.284284443265702,0,0,0.0947614810885675,-0.0947614810885675,0.0947614810885675,0.189522962177135,0.284284443265702,0,0.0947614810885675,0.189522962177135
-0.0241288154349477,6.87529036547327,-0.0885475608181964,-0.0965152617397908,1.61001720924089,0.0723864463048431,5.33765960253723,6.85116155003833,6.78674280465508,-0.185062822557987,1.5135019475011,2.93048863326241
0.0695308046626485,2.64217057718064,0,0.278123218650594,0.208592413987945,-0.208592413987946,2.22498574920475,2.71170138184329,2.64217057718064,0.278123218650594,0.486715632638539,1.25155448392767
0.231792321224112,0.927169284896447,0,0,7.18556195794747,0.231792321224112,-6.02660035182691,1.15896160612056,0.927169284896447,0,7.18556195794747,14.3711239158949
-0.0178249074329789,-3.20061639138736,-0.0177661130402069,0.0334319351019848,-0.880419358224165,-0.0512568425349636,-2.37145387569816,-3.21844129882034,-3.21838250442757,0.0156658220617778,-0.846987423122179,-1.66054291114238
-2.66254852974376e-17,0.179865788496148,-0.0412451521634709,0.0187101106685784,0.708817448431633,-0.0187101106685784,-0.547661770604064,0.179865788496148,0.138620636332677,-0.0225350414948925,0.727527559100212,1.473765228869
0,0,0.054137730470463,0.054137730470463,-1.24516780082065,-0.054137730470463,1.19103007035019,-3.84671711163257e-16,0.054137730470463,0.108275460940926,-1.19103007035019,-2.32792241022991
0,0.217303466186134,-0.108651733093067,0.108651733093067,-0.108651733093067,-0.108651733093067,0.217303466186134,0.217303466186134,0.108651733093067,0,0,0.108651733093067
