Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,1.0,0.0,-1.0,0.30459079923135296,global
0.0,0.0,0.0,1.0,0.0,0.20647935048848445,global
0.0,1.0,0.0,0.0,0.0,0.030378477679167376,global
1.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,1.0,0.0,0.11964411664966464,local
0.0,1.0,0.0,0.0,0.0,0.0026194108205602395,local
1.0,0.0,0.0,0.0,0.0,7.69247082683038e-36,local
