Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,1.0,0.0,0.22381438253529562,global
1.0,0.0,0.0,0.0,0.0,0.11543199499891561,global
0.0,0.0,1.0,0.0,0.0,0.0,global
0.0,0.0,0.0,1.0,0.0,0.013898100816051183,local
1.0,0.0,0.0,0.0,0.0,0.0037043247523139344,local
0.0,0.0,1.0,0.0,0.0,0.0,local
