node,C,T,L,S,Ca,insideVariance,totalVariance,explainedVariance,outsideVariance,numMammals,numBirds,numReptiles,numAmphibians,speciesList
415,0.0,1.0,0.0,0.0,0.0,0.6888827169304031,80.52786872770511,0.008554587719933004,2540.893987960595,29,0,0,0,"['Lepus timidus' 'Oryctolagus cuniculus' 'Indri indri' 'Saimiri sciureus'
 'Cebus capucinus' 'Ateles belzebuth' 'Ateles paniscus'
 'Macaca nemestrina' 'Macaca mulatta' 'Macaca radiata'
 'Cercopithecus mona' 'Callithrix jacchus' 'Pongo pygmaeus'
 'Pan troglodytes' 'Homo sapiens' 'Chinchilla lanigera' 'Myocastor coypus'
 'Myoprocta acouchy' 'Hystrix cristata' 'Hystrix brachyura'
 'Castor canadensis' 'Rattus fuscipes' 'Hydromys chrysogaster'
 'Pedetes capensis' 'Marmota marmota' 'Sciurus vulgaris'
 'Hydrochoerus hydrochaeris' 'Mus musculus' 'Cavia porcellus']"
1310,0.0,1.0,0.0,0.0,0.0,0.3498082659693919,42.392799999999994,0.008251596166551677,2470.5972615881474,0,0,25,0,"['Kinosternon integrum' 'Gopherus polyphemus' 'Glyptemys muhlenbergii'
 'Carettochelys insculpta' 'Platysternon megacephalum'
 'Chelydra serpentina' 'Kinosternon sonoriense' 'Kinosternon flavescens'
 'Terrapene ornata' 'Trachemys scripta' 'Chrysemys picta'
 'Emys orbicularis' 'Eretmochelys imbricata' 'Clemmys guttata'
 'Lepidochelys kempii' 'Macrochelys temminckii' 'Testudo graeca'
 'Pelochelys bibroni' 'Chelonoidis niger' 'Chelonoidis carbonarius'
 'Caretta caretta' 'Pelodiscus sinensis' 'Dermochelys coriacea'
 'Apalone spinifera' 'Chelonia mydas']"
94,0.0,1.0,0.0,0.0,0.0,99.1809452324603,148.14015,0.6695075253566322,2452.0604144410163,0,0,0,20,"['Plethodon cinereus' 'Taricha torosa' 'Eurycea waterlooensis'
 'Eurycea sosorum' 'Cynops pyrrhogaster' 'Andrias japonicus'
 'Pleurodeles waltl' 'Necturus maculosus' 'Salamandra salamandra'
 'Cryptobranchus alleganiensis' 'Ambystoma texanum'
 'Ambystoma jeffersonianum' 'Ambystoma maculatum'
 'Ambystoma macrodactylum' 'Ambystoma opacum' 'Ambystoma talpoideum'
 'Rhyacotriton olympicus' 'Amphiuma means' 'Ambystoma mexicanum'
 'Ambystoma tigrinum']"
564,0.0,1.0,0.0,0.0,0.0,2.7737007315028723,264.47743654946504,0.010487475860664239,2463.032167632081,0,0,27,0,"['Archaius tigris' 'Phrynosoma mcallii' 'Phrynosoma taurus'
 'Phrynosoma cornutum' 'Phrynosoma solare' 'Acanthocercus annectans'
 'Anolis agassizi' 'Anolis coelestinus' 'Anolis eulaemus'
 'Chamaeleo calyptratus' 'Chlamydosaurus kingii' 'Corytophanes cristatus'
 'Crotaphytus vestigium' 'Dipsosaurus dorsalis' 'Gambelia wislizenii'
 'Crotaphytus collaris' 'Gonocephalus chamaeleontinus'
 'Lophosaurus dilophus' 'Uta stansburiana' 'Urosaurus ornatus'
 'Uromastyx aegyptia' 'Uranoscodon superciliosus' 'Trapelus agilis'
 'Iguana iguana' 'Moloch horridus' 'Hydrosaurus amboinensis'
 'Draco volans']"
453,0.0,1.0,0.0,0.0,0.0,3.853932231116438,61.42500874620161,0.06274207053091801,2935.1158509545057,87,0,0,0,"['Phoca groenlandica' 'Potos flavus' 'Taxidea taxus' 'Mellivora capensis'
 'Martes zibellina' 'Mustela nivalis' 'Genetta genetta'
 'Paradoxurus hermaphroditus' 'Herpestes ichneumon' 'Vulpes vulpes'
 'Crocuta crocuta' 'Panthera pardus' 'Odobenus rosmarus' 'Mustela erminea'
 'Panthera leo' 'Felis catus' 'Phacochoerus aethiopicus' 'Tayassu pecari'
 'Hippopotamus amphibius' 'Moschus moschiferus' 'Tragulus napu'
 'Alces alces' 'Gazella dorcas' 'Hippotragus equinus'
 'Tetracerus quadricornis' 'Connochaetes gnou' 'Bos taurus'
 'Tragulus javanicus' 'Rangifer tarandus' 'Giraffa camelopardalis'
 'Ovis ammon' 'Bison bonasus' 'Antechinus flavipes' 'Dasyurus hallucatus'
 'Thylacinus cynocephalus' 'Didelphis virginiana' 'Macropus rufogriseus'
 'Hypsiprymnodon moschatus' 'Phalanger orientalis' 'Vombatus ursinus'
 'Sorex minutus' 'Talpa europaea' 'Erinaceus europaeus' 'Lepus timidus'
 'Oryctolagus cuniculus' 'Perameles nasuta' 'Myrmecobius fasciatus'
 'Dicerorhinus sumatrensis' 'Equus zebra' 'Equus caballus' 'Indri indri'
 'Saimiri sciureus' 'Cebus capucinus' 'Ateles belzebuth' 'Ateles paniscus'
 'Macaca nemestrina' 'Macaca mulatta' 'Macaca radiata'
 'Cercopithecus mona' 'Callithrix jacchus' 'Pongo pygmaeus'
 'Pan troglodytes' 'Homo sapiens' 'Elephas maximus' 'Chinchilla lanigera'
 'Myocastor coypus' 'Myoprocta acouchy' 'Hystrix cristata'
 'Hystrix brachyura' 'Castor canadensis' 'Rattus fuscipes'
 'Hydromys chrysogaster' 'Pedetes capensis' 'Marmota marmota'
 'Sciurus vulgaris' 'Hydrochoerus hydrochaeris' 'Mus musculus'
 'Orycteropus afer' 'Dasypus novemcinctus' 'Bradypus tridactylus'
 'Choloepus didactylus' 'Orcinus orca' 'Vicugna pacos'
 'Loxodonta africana' 'Monodelphis domestica' 'Cavia porcellus'
 'Sus scrofa']"
455,0.0,1.0,0.0,0.0,0.0,4.333963089538608,66.57975285664818,0.0650943102608085,2838.299353564112,76,0,0,0,"['Phoca groenlandica' 'Potos flavus' 'Taxidea taxus' 'Mellivora capensis'
 'Martes zibellina' 'Mustela nivalis' 'Genetta genetta'
 'Paradoxurus hermaphroditus' 'Herpestes ichneumon' 'Vulpes vulpes'
 'Crocuta crocuta' 'Panthera pardus' 'Odobenus rosmarus' 'Mustela erminea'
 'Panthera leo' 'Felis catus' 'Phacochoerus aethiopicus' 'Tayassu pecari'
 'Hippopotamus amphibius' 'Moschus moschiferus' 'Tragulus napu'
 'Alces alces' 'Gazella dorcas' 'Hippotragus equinus'
 'Tetracerus quadricornis' 'Connochaetes gnou' 'Bos taurus'
 'Tragulus javanicus' 'Rangifer tarandus' 'Giraffa camelopardalis'
 'Ovis ammon' 'Bison bonasus' 'Sorex minutus' 'Talpa europaea'
 'Erinaceus europaeus' 'Lepus timidus' 'Oryctolagus cuniculus'
 'Dicerorhinus sumatrensis' 'Equus zebra' 'Equus caballus' 'Indri indri'
 'Saimiri sciureus' 'Cebus capucinus' 'Ateles belzebuth' 'Ateles paniscus'
 'Macaca nemestrina' 'Macaca mulatta' 'Macaca radiata'
 'Cercopithecus mona' 'Callithrix jacchus' 'Pongo pygmaeus'
 'Pan troglodytes' 'Homo sapiens' 'Elephas maximus' 'Chinchilla lanigera'
 'Myocastor coypus' 'Myoprocta acouchy' 'Hystrix cristata'
 'Hystrix brachyura' 'Castor canadensis' 'Rattus fuscipes'
 'Hydromys chrysogaster' 'Pedetes capensis' 'Marmota marmota'
 'Sciurus vulgaris' 'Hydrochoerus hydrochaeris' 'Mus musculus'
 'Orycteropus afer' 'Dasypus novemcinctus' 'Bradypus tridactylus'
 'Choloepus didactylus' 'Orcinus orca' 'Vicugna pacos'
 'Loxodonta africana' 'Cavia porcellus' 'Sus scrofa']"
810,0.0,1.0,0.0,0.0,0.0,0.4898259452208702,4.897710565007351,0.10001120701589172,2537.3068925838106,0,23,0,0,"['Chroicocephalus ridibundus' 'Sterna paradisaea' 'Rynchops niger'
 'Tringa nebularia' 'Jacana spinosa' 'Attagis gayi' 'Pluvialis squatarola'
 'Arenaria interpres' 'Calidris canutus' 'Sterna hirundo'
 'Burhinus oedicnemus' 'Pluvialis apricaria' 'Vanellus vanellus'
 'Haematopus ostralegus' 'Scolopax rusticola' 'Glareola pratincola'
 'Alca torda' 'Fratercula arctica' 'Uria aalge' 'Limosa lapponica'
 'Numenius arquata' 'Calidris pugnax' 'Gallinago gallinago']"
459,0.0,1.0,0.0,0.0,0.0,3.935679155237362,60.96421343264739,0.0645572038682244,2956.655110979792,89,0,0,0,"['Phoca groenlandica' 'Potos flavus' 'Taxidea taxus' 'Mellivora capensis'
 'Martes zibellina' 'Mustela nivalis' 'Genetta genetta'
 'Paradoxurus hermaphroditus' 'Herpestes ichneumon' 'Vulpes vulpes'
 'Crocuta crocuta' 'Panthera pardus' 'Odobenus rosmarus' 'Mustela erminea'
 'Panthera leo' 'Felis catus' 'Phacochoerus aethiopicus' 'Tayassu pecari'
 'Hippopotamus amphibius' 'Moschus moschiferus' 'Tragulus napu'
 'Alces alces' 'Gazella dorcas' 'Hippotragus equinus'
 'Tetracerus quadricornis' 'Connochaetes gnou' 'Bos taurus'
 'Tragulus javanicus' 'Rangifer tarandus' 'Giraffa camelopardalis'
 'Ovis ammon' 'Bison bonasus' 'Antechinus flavipes' 'Dasyurus hallucatus'
 'Thylacinus cynocephalus' 'Didelphis virginiana' 'Macropus rufogriseus'
 'Hypsiprymnodon moschatus' 'Phalanger orientalis' 'Vombatus ursinus'
 'Sorex minutus' 'Talpa europaea' 'Erinaceus europaeus' 'Lepus timidus'
 'Oryctolagus cuniculus' 'Ornithorhynchus anatinus'
 'Tachyglossus aculeatus' 'Perameles nasuta' 'Myrmecobius fasciatus'
 'Dicerorhinus sumatrensis' 'Equus zebra' 'Equus caballus' 'Indri indri'
 'Saimiri sciureus' 'Cebus capucinus' 'Ateles belzebuth' 'Ateles paniscus'
 'Macaca nemestrina' 'Macaca mulatta' 'Macaca radiata'
 'Cercopithecus mona' 'Callithrix jacchus' 'Pongo pygmaeus'
 'Pan troglodytes' 'Homo sapiens' 'Elephas maximus' 'Chinchilla lanigera'
 'Myocastor coypus' 'Myoprocta acouchy' 'Hystrix cristata'
 'Hystrix brachyura' 'Castor canadensis' 'Rattus fuscipes'
 'Hydromys chrysogaster' 'Pedetes capensis' 'Marmota marmota'
 'Sciurus vulgaris' 'Hydrochoerus hydrochaeris' 'Mus musculus'
 'Orycteropus afer' 'Dasypus novemcinctus' 'Bradypus tridactylus'
 'Choloepus didactylus' 'Orcinus orca' 'Vicugna pacos'
 'Loxodonta africana' 'Monodelphis domestica' 'Cavia porcellus'
 'Sus scrofa']"
430,0.0,1.0,0.0,0.0,0.0,2.0655339252106137,61.342959653061214,0.0336718987295804,2837.542821001835,70,0,0,0,"['Phoca groenlandica' 'Potos flavus' 'Taxidea taxus' 'Mellivora capensis'
 'Martes zibellina' 'Mustela nivalis' 'Genetta genetta'
 'Paradoxurus hermaphroditus' 'Herpestes ichneumon' 'Vulpes vulpes'
 'Crocuta crocuta' 'Panthera pardus' 'Odobenus rosmarus' 'Mustela erminea'
 'Panthera leo' 'Felis catus' 'Phacochoerus aethiopicus' 'Tayassu pecari'
 'Hippopotamus amphibius' 'Moschus moschiferus' 'Tragulus napu'
 'Alces alces' 'Gazella dorcas' 'Hippotragus equinus'
 'Tetracerus quadricornis' 'Connochaetes gnou' 'Bos taurus'
 'Tragulus javanicus' 'Rangifer tarandus' 'Giraffa camelopardalis'
 'Ovis ammon' 'Bison bonasus' 'Sorex minutus' 'Talpa europaea'
 'Erinaceus europaeus' 'Lepus timidus' 'Oryctolagus cuniculus'
 'Dicerorhinus sumatrensis' 'Equus zebra' 'Equus caballus' 'Indri indri'
 'Saimiri sciureus' 'Cebus capucinus' 'Ateles belzebuth' 'Ateles paniscus'
 'Macaca nemestrina' 'Macaca mulatta' 'Macaca radiata'
 'Cercopithecus mona' 'Callithrix jacchus' 'Pongo pygmaeus'
 'Pan troglodytes' 'Homo sapiens' 'Chinchilla lanigera' 'Myocastor coypus'
 'Myoprocta acouchy' 'Hystrix cristata' 'Hystrix brachyura'
 'Castor canadensis' 'Rattus fuscipes' 'Hydromys chrysogaster'
 'Pedetes capensis' 'Marmota marmota' 'Sciurus vulgaris'
 'Hydrochoerus hydrochaeris' 'Mus musculus' 'Orcinus orca' 'Vicugna pacos'
 'Cavia porcellus' 'Sus scrofa']"
1352,0.0,0.0,0.0,1.0,0.0,0.27514220735512446,39.90338010204081,0.00689521054736545,55.171699638967056,0,0,28,0,"['Pelusios castaneus' 'Kinosternon integrum' 'Gopherus polyphemus'
 'Glyptemys muhlenbergii' 'Carettochelys insculpta'
 'Platysternon megacephalum' 'Chelydra serpentina'
 'Kinosternon sonoriense' 'Kinosternon flavescens' 'Terrapene ornata'
 'Trachemys scripta' 'Chrysemys picta' 'Emys orbicularis'
 'Eretmochelys imbricata' 'Clemmys guttata' 'Lepidochelys kempii'
 'Macrochelys temminckii' 'Podocnemis expansa' 'Testudo graeca'
 'Pelochelys bibroni' 'Chelonoidis niger' 'Chelonoidis carbonarius'
 'Caretta caretta' 'Pelodiscus sinensis' 'Dermochelys coriacea'
 'Chelus fimbriata' 'Apalone spinifera' 'Chelonia mydas']"
1311,0.0,0.0,0.0,1.0,0.0,0.312468847192272,45.64739229024944,0.006845272676376242,47.86504991862959,0,0,21,0,"['Kinosternon integrum' 'Gopherus polyphemus' 'Glyptemys muhlenbergii'
 'Platysternon megacephalum' 'Chelydra serpentina'
 'Kinosternon sonoriense' 'Kinosternon flavescens' 'Terrapene ornata'
 'Trachemys scripta' 'Chrysemys picta' 'Emys orbicularis'
 'Eretmochelys imbricata' 'Clemmys guttata' 'Lepidochelys kempii'
 'Macrochelys temminckii' 'Testudo graeca' 'Chelonoidis niger'
 'Chelonoidis carbonarius' 'Caretta caretta' 'Dermochelys coriacea'
 'Chelonia mydas']"
157,0.0,0.0,0.0,1.0,0.0,0.0,0.047499999999999994,0.0,29.909602628042304,0,0,0,20,"['Chiromantis rufescens' 'Raorchestes signatus' 'Polypedates cruciger'
 'Polypedates leucomystax' 'Pseudophilautus microtympanum'
 'Rhacophorus reinwardtii' 'Kurixalus idiootocus' 'Nyctixalus pictus'
 'Buergeria oxycephala' 'Taruga eques' 'Theloderma stellatum'
 'Rana dalmatina' 'Hoplobatrachus tigerinus' 'Sylvirana guentheri'
 'Pyxicephalus adspersus' 'Lithobates clamitans melanotus'
 'Pelophylax lessonae' 'Lithobates pipiens' 'Rana temporaria'
 'Boophis albilabris']"
166,0.0,0.0,0.0,1.0,0.0,0.0,0.1174548250672818,0.0,30.49917037571872,0,0,0,51,"['Hemisus guineensis' 'Brachycephalus albolineatus'
 'Osteopilus septentrionalis' 'Chiromantis rufescens'
 'Raorchestes signatus' 'Haddadus binotatus' 'Polypedates cruciger'
 'Polypedates leucomystax' 'Pseudophilautus microtympanum'
 'Rhacophorus reinwardtii' 'Kurixalus idiootocus' 'Nyctixalus pictus'
 'Eleutherodactylus gossei' 'Buergeria oxycephala'
 'Pristimantis pulvinatus' 'Taruga eques' 'Hamptophryne boliviana'
 'Ischnocnema guentheri' 'Theloderma stellatum' 'Hypopachus ustum'
 'Dryophytes japonicus' 'Discoglossus pictus' 'Bombina bombina'
 'Bombina variegata' 'Pelobates fuscus' 'Rana dalmatina'
 'Agalychnis moreletii' 'Megophrys feae' 'Anaxyrus cognatus'
 'Rhinella margaritifera' 'Anaxyrus microscaphus' 'Anaxyrus woodhousii'
 'Callulina kreffti' 'Ceratophrys ornata' 'Dyscophus guineti'
 'Hoplobatrachus tigerinus' 'Dryophytes gratiosus' 'Sylvirana guentheri'
 'Kaloula pulchra' 'Pyxicephalus adspersus'
 'Lithobates clamitans melanotus' 'Pelophylax lessonae'
 'Lithobates pipiens' 'Rana temporaria' 'Pipa pipa' 'Boophis albilabris'
 'Rhinella marina' 'Xenopus laevis' 'Xenopus tropicalis' 'Bufo bufo'
 'Boana boans']"
1142,0.0,0.0,0.0,1.0,0.0,1.0186776988011124,1.9841900887573967,0.5133972317335087,35.12787218842639,0,26,0,0,"['Arremon semitorquatus' 'Parkerthraustes humeralis'
 'Saltator coerulescens' 'Neothraupis fasciata' 'Orthogonys chloricterus'
 'Thraupis ornata' 'Trichothraupis melanops' 'Hemithraupis flavicollis'
 'Tangara seledon' 'Chlorophonia cyanocephala' 'Corvus frugilegus'
 'Coloeus monedula' 'Pica pica' 'Pyrrhocorax graculus'
 'Nucifraga caryocatactes' 'Cissa thalassina' 'Heteralocha acutirostris'
 'Catharus minimus' 'Chloris sinica' 'Hirundo rustica'
 'Melopsittacus undulatus' 'Motacilla alba alba' 'Parus major'
 'Corvus corax' 'Corvus corone' 'Alauda arvensis']"
175,0.0,0.0,0.0,1.0,0.0,0.0,0.08713107638888888,0.0,30.454493227508657,0,0,0,48,"['Hemisus guineensis' 'Brachycephalus albolineatus'
 'Osteopilus septentrionalis' 'Chiromantis rufescens'
 'Raorchestes signatus' 'Haddadus binotatus' 'Polypedates cruciger'
 'Polypedates leucomystax' 'Pseudophilautus microtympanum'
 'Rhacophorus reinwardtii' 'Kurixalus idiootocus' 'Nyctixalus pictus'
 'Eleutherodactylus gossei' 'Buergeria oxycephala'
 'Pristimantis pulvinatus' 'Taruga eques' 'Hamptophryne boliviana'
 'Ischnocnema guentheri' 'Theloderma stellatum' 'Hypopachus ustum'
 'Dryophytes japonicus' 'Pelobates fuscus' 'Rana dalmatina'
 'Agalychnis moreletii' 'Megophrys feae' 'Anaxyrus cognatus'
 'Rhinella margaritifera' 'Anaxyrus microscaphus' 'Anaxyrus woodhousii'
 'Callulina kreffti' 'Ceratophrys ornata' 'Dyscophus guineti'
 'Hoplobatrachus tigerinus' 'Dryophytes gratiosus' 'Sylvirana guentheri'
 'Kaloula pulchra' 'Pyxicephalus adspersus'
 'Lithobates clamitans melanotus' 'Pelophylax lessonae'
 'Lithobates pipiens' 'Rana temporaria' 'Pipa pipa' 'Boophis albilabris'
 'Rhinella marina' 'Xenopus laevis' 'Xenopus tropicalis' 'Bufo bufo'
 'Boana boans']"
150,0.0,0.0,0.0,1.0,0.0,4.166546073224234,1026.131599775677,0.004060440273094683,28.707564660614917,0,0,0,79,"['Plethodon cinereus' 'Hemisus guineensis' 'Brachycephalus albolineatus'
 'Osteopilus septentrionalis' 'Taricha torosa' 'Eurycea waterlooensis'
 'Eurycea sosorum' 'Chiromantis rufescens' 'Raorchestes signatus'
 'Haddadus binotatus' 'Polypedates cruciger' 'Polypedates leucomystax'
 'Pseudophilautus microtympanum' 'Leiopelma hochstetteri'
 'Rhacophorus reinwardtii' 'Kurixalus idiootocus' 'Nyctixalus pictus'
 'Eleutherodactylus gossei' 'Buergeria oxycephala'
 'Pristimantis pulvinatus' 'Taruga eques' 'Hamptophryne boliviana'
 'Ischnocnema guentheri' 'Ascaphus truei' 'Theloderma stellatum'
 'Hypopachus ustum' 'Cynops pyrrhogaster' 'Andrias japonicus'
 'Dryophytes japonicus' 'Ichthyophis glutinosus'
 'Microcaecilia dermatophaga' 'Discoglossus pictus' 'Bombina bombina'
 'Bombina variegata' 'Pelobates fuscus' 'Rana dalmatina'
 'Pleurodeles waltl' 'Agalychnis moreletii' 'Megophrys feae'
 'Anaxyrus cognatus' 'Rhinella margaritifera' 'Anaxyrus microscaphus'
 'Anaxyrus woodhousii' 'Callulina kreffti' 'Ceratophrys ornata'
 'Herpele squalostoma' 'Dyscophus guineti' 'Hoplobatrachus tigerinus'
 'Dryophytes gratiosus' 'Sylvirana guentheri' 'Kaloula pulchra'
 'Necturus maculosus' 'Potomotyphlus kaupii' 'Pyxicephalus adspersus'
 'Lithobates clamitans melanotus' 'Pelophylax lessonae'
 'Lithobates pipiens' 'Salamandra salamandra' 'Siphonops annulatus'
 'Cryptobranchus alleganiensis' 'Rana temporaria' 'Pipa pipa'
 'Ambystoma texanum' 'Ambystoma jeffersonianum' 'Ambystoma maculatum'
 'Ambystoma macrodactylum' 'Ambystoma opacum' 'Ambystoma talpoideum'
 'Rhyacotriton olympicus' 'Boophis albilabris' 'Rhinella marina'
 'Amphiuma means' 'Ambystoma mexicanum' 'Xenopus laevis'
 'Dermophis mexicanus' 'Ambystoma tigrinum' 'Xenopus tropicalis'
 'Bufo bufo' 'Boana boans']"
1310,0.0,0.0,0.0,1.0,0.0,0.2657729996290316,42.392799999999994,0.0062692957207127545,48.225093529082194,0,0,25,0,"['Kinosternon integrum' 'Gopherus polyphemus' 'Glyptemys muhlenbergii'
 'Carettochelys insculpta' 'Platysternon megacephalum'
 'Chelydra serpentina' 'Kinosternon sonoriense' 'Kinosternon flavescens'
 'Terrapene ornata' 'Trachemys scripta' 'Chrysemys picta'
 'Emys orbicularis' 'Eretmochelys imbricata' 'Clemmys guttata'
 'Lepidochelys kempii' 'Macrochelys temminckii' 'Testudo graeca'
 'Pelochelys bibroni' 'Chelonoidis niger' 'Chelonoidis carbonarius'
 'Caretta caretta' 'Pelodiscus sinensis' 'Dermochelys coriacea'
 'Apalone spinifera' 'Chelonia mydas']"
169,0.0,0.0,0.0,1.0,0.0,0.0,0.027852893455922123,0.0,30.373209927326208,0,0,0,43,"['Hemisus guineensis' 'Brachycephalus albolineatus'
 'Osteopilus septentrionalis' 'Chiromantis rufescens'
 'Raorchestes signatus' 'Haddadus binotatus' 'Polypedates cruciger'
 'Polypedates leucomystax' 'Pseudophilautus microtympanum'
 'Rhacophorus reinwardtii' 'Kurixalus idiootocus' 'Nyctixalus pictus'
 'Eleutherodactylus gossei' 'Buergeria oxycephala'
 'Pristimantis pulvinatus' 'Taruga eques' 'Hamptophryne boliviana'
 'Ischnocnema guentheri' 'Theloderma stellatum' 'Hypopachus ustum'
 'Dryophytes japonicus' 'Rana dalmatina' 'Agalychnis moreletii'
 'Anaxyrus cognatus' 'Rhinella margaritifera' 'Anaxyrus microscaphus'
 'Anaxyrus woodhousii' 'Callulina kreffti' 'Ceratophrys ornata'
 'Dyscophus guineti' 'Hoplobatrachus tigerinus' 'Dryophytes gratiosus'
 'Sylvirana guentheri' 'Kaloula pulchra' 'Pyxicephalus adspersus'
 'Lithobates clamitans melanotus' 'Pelophylax lessonae'
 'Lithobates pipiens' 'Rana temporaria' 'Boophis albilabris'
 'Rhinella marina' 'Bufo bufo' 'Boana boans']"
94,0.0,0.0,0.0,1.0,0.0,0.09651557340172312,148.14015,0.0006515152941435736,26.69950539614199,0,0,0,20,"['Plethodon cinereus' 'Taricha torosa' 'Eurycea waterlooensis'
 'Eurycea sosorum' 'Cynops pyrrhogaster' 'Andrias japonicus'
 'Pleurodeles waltl' 'Necturus maculosus' 'Salamandra salamandra'
 'Cryptobranchus alleganiensis' 'Ambystoma texanum'
 'Ambystoma jeffersonianum' 'Ambystoma maculatum'
 'Ambystoma macrodactylum' 'Ambystoma opacum' 'Ambystoma talpoideum'
 'Rhyacotriton olympicus' 'Amphiuma means' 'Ambystoma mexicanum'
 'Ambystoma tigrinum']"
151,0.0,0.0,0.0,1.0,0.0,0.04418370663291042,207.24454494276603,0.0002131959933860381,33.90632473624737,0,0,0,73,"['Plethodon cinereus' 'Hemisus guineensis' 'Brachycephalus albolineatus'
 'Osteopilus septentrionalis' 'Taricha torosa' 'Eurycea waterlooensis'
 'Eurycea sosorum' 'Chiromantis rufescens' 'Raorchestes signatus'
 'Haddadus binotatus' 'Polypedates cruciger' 'Polypedates leucomystax'
 'Pseudophilautus microtympanum' 'Leiopelma hochstetteri'
 'Rhacophorus reinwardtii' 'Kurixalus idiootocus' 'Nyctixalus pictus'
 'Eleutherodactylus gossei' 'Buergeria oxycephala'
 'Pristimantis pulvinatus' 'Taruga eques' 'Hamptophryne boliviana'
 'Ischnocnema guentheri' 'Ascaphus truei' 'Theloderma stellatum'
 'Hypopachus ustum' 'Cynops pyrrhogaster' 'Andrias japonicus'
 'Dryophytes japonicus' 'Discoglossus pictus' 'Bombina bombina'
 'Bombina variegata' 'Pelobates fuscus' 'Rana dalmatina'
 'Pleurodeles waltl' 'Agalychnis moreletii' 'Megophrys feae'
 'Anaxyrus cognatus' 'Rhinella margaritifera' 'Anaxyrus microscaphus'
 'Anaxyrus woodhousii' 'Callulina kreffti' 'Ceratophrys ornata'
 'Dyscophus guineti' 'Hoplobatrachus tigerinus' 'Dryophytes gratiosus'
 'Sylvirana guentheri' 'Kaloula pulchra' 'Necturus maculosus'
 'Pyxicephalus adspersus' 'Lithobates clamitans melanotus'
 'Pelophylax lessonae' 'Lithobates pipiens' 'Salamandra salamandra'
 'Cryptobranchus alleganiensis' 'Rana temporaria' 'Pipa pipa'
 'Ambystoma texanum' 'Ambystoma jeffersonianum' 'Ambystoma maculatum'
 'Ambystoma macrodactylum' 'Ambystoma opacum' 'Ambystoma talpoideum'
 'Rhyacotriton olympicus' 'Boophis albilabris' 'Rhinella marina'
 'Amphiuma means' 'Ambystoma mexicanum' 'Xenopus laevis'
 'Ambystoma tigrinum' 'Xenopus tropicalis' 'Bufo bufo' 'Boana boans']"
564,0.0,0.0,0.0,1.0,0.0,0.41394220225586703,264.47743654946504,0.001565132389577013,100.03497923896369,0,0,27,0,"['Archaius tigris' 'Phrynosoma mcallii' 'Phrynosoma taurus'
 'Phrynosoma cornutum' 'Phrynosoma solare' 'Acanthocercus annectans'
 'Anolis agassizi' 'Anolis coelestinus' 'Anolis eulaemus'
 'Chamaeleo calyptratus' 'Chlamydosaurus kingii' 'Corytophanes cristatus'
 'Crotaphytus vestigium' 'Dipsosaurus dorsalis' 'Gambelia wislizenii'
 'Crotaphytus collaris' 'Gonocephalus chamaeleontinus'
 'Lophosaurus dilophus' 'Uta stansburiana' 'Urosaurus ornatus'
 'Uromastyx aegyptia' 'Uranoscodon superciliosus' 'Trapelus agilis'
 'Iguana iguana' 'Moloch horridus' 'Hydrosaurus amboinensis'
 'Draco volans']"
1103,0.0,0.0,0.0,1.0,0.0,0.8308394286824083,1.74546485260771,0.4759989451756311,30.43138669250128,0,21,0,0,"['Parkerthraustes humeralis' 'Saltator coerulescens'
 'Neothraupis fasciata' 'Orthogonys chloricterus' 'Thraupis ornata'
 'Trichothraupis melanops' 'Hemithraupis flavicollis' 'Tangara seledon'
 'Corvus frugilegus' 'Coloeus monedula' 'Pica pica'
 'Nucifraga caryocatactes' 'Cissa thalassina' 'Catharus minimus'
 'Chloris sinica' 'Hirundo rustica' 'Motacilla alba alba' 'Parus major'
 'Corvus corax' 'Corvus corone' 'Alauda arvensis']"
810,0.0,0.0,0.0,1.0,0.0,2.822785607645351,4.897710565007351,0.5763479834462439,21.06068587402595,0,23,0,0,"['Chroicocephalus ridibundus' 'Sterna paradisaea' 'Rynchops niger'
 'Tringa nebularia' 'Jacana spinosa' 'Attagis gayi' 'Pluvialis squatarola'
 'Arenaria interpres' 'Calidris canutus' 'Sterna hirundo'
 'Burhinus oedicnemus' 'Pluvialis apricaria' 'Vanellus vanellus'
 'Haematopus ostralegus' 'Scolopax rusticola' 'Glareola pratincola'
 'Alca torda' 'Fratercula arctica' 'Uria aalge' 'Limosa lapponica'
 'Numenius arquata' 'Calidris pugnax' 'Gallinago gallinago']"
1111,0.0,0.0,0.0,1.0,0.0,0.8028023032494445,1.6912448347107436,0.47468130383780244,29.427498818068955,0,22,0,0,"['Parkerthraustes humeralis' 'Saltator coerulescens'
 'Neothraupis fasciata' 'Orthogonys chloricterus' 'Thraupis ornata'
 'Trichothraupis melanops' 'Hemithraupis flavicollis' 'Tangara seledon'
 'Chlorophonia cyanocephala' 'Corvus frugilegus' 'Coloeus monedula'
 'Pica pica' 'Nucifraga caryocatactes' 'Cissa thalassina'
 'Catharus minimus' 'Chloris sinica' 'Hirundo rustica'
 'Motacilla alba alba' 'Parus major' 'Corvus corax' 'Corvus corone'
 'Alauda arvensis']"
