Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,1.0,0.0,-1.0,0.30929215356899636,global
0.0,0.0,0.0,1.0,0.0,0.21072935417050834,global
0.0,1.0,0.0,0.0,0.0,0.0313627081421734,global
1.0,0.0,0.0,0.0,0.0,0.0,global
0.0,0.0,0.0,1.0,0.0,0.11692980050101684,local
0.0,1.0,0.0,0.0,0.0,0.002618355456862986,local
1.0,0.0,0.0,0.0,0.0,2.909053567071002e-35,local
