Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,0.0,0.0,1.0,0.0,0.21978758184370292,global
1.0,0.0,0.0,0.0,0.0,0.114111692023656,global
0.0,0.0,1.0,0.0,0.0,0.0,global
0.0,0.0,0.0,1.0,0.0,0.013956019115853613,local
1.0,0.0,0.0,0.0,0.0,0.0037733007539696786,local
0.0,0.0,1.0,0.0,0.0,0.0,local
