Cervical,Thoracic,Lumbar,Sacral,Caudal,constraint_std,globalOrLocal
0.0,1.0,0.0,0.0,0.0,0.19939898249143334,global
0.0,0.0,0.0,1.0,0.0,0.0548167336617158,global
1.0,0.0,0.0,0.0,0.0,0.021968442232083444,global
0.0,0.0,1.0,0.0,0.0,0.0,global
0.0,0.0,0.0,1.0,0.0,0.01627929612281842,local
1.0,0.0,0.0,0.0,0.0,0.0024961277999023587,local
0.0,0.0,1.0,0.0,0.0,0.0,local
